symbol,strategy,exit_mode,p1,p2,p3,atr_per,sl_mult,trail_mult,lookback,sharpe,trades,return_pct,dd_pct,win_rate
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,3.5,8,-3.697,80,-5090.65,60.64,0.29
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,3.5,10,-3.368,82,-4563.69,55.89,0.30
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,3.5,12,-3.368,82,-4563.69,55.89,0.30
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,4.0,0,-0.370,86,-224.99,20.17,0.31
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,4.0,6,-4.904,50,-6055.38,67.26,0.20
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,4.0,8,-3.658,51,-4585.17,53.75,0.24
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,4.0,10,-3.443,66,-4846.24,57.23,0.24
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,4.0,12,-3.564,74,-4451.45,54.15,0.27
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,1.8,0,-1.905,124,-1909.11,36.71,0.35
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,1.8,6,-1.859,124,-1839.18,36.52,0.36
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,1.8,8,-1.855,124,-1833.17,36.47,0.36
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,1.8,10,-1.905,124,-1909.11,36.71,0.35
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,1.8,12,-1.905,124,-1909.11,36.71,0.35
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,2.0,0,-2.524,121,-2654.96,41.13,0.35
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,2.0,6,-2.271,119,-2320.09,39.21,0.37
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,2.0,8,-2.408,120,-2499.82,40.91,0.36
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,2.0,10,-2.441,121,-2559.47,41.16,0.36
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,2.0,12,-2.436,121,-2564.15,40.79,0.35
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,2.2,0,-1.856,115,-1905.81,33.51,0.33
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,2.2,6,-2.499,110,-2745.20,41.64,0.31
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,2.2,8,-2.557,112,-2820.23,42.47,0.31
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,2.2,10,-1.807,114,-1841.76,33.81,0.33
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,2.2,12,-1.840,115,-1901.42,34.02,0.33
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,2.5,0,-0.125,105,408.03,20.58,0.39
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,2.5,6,-0.366,101,70.13,21.12,0.38
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,2.5,8,-0.713,102,-423.86,22.06,0.37
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,2.5,10,-0.113,104,416.03,20.56,0.39
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,2.5,12,-0.091,104,449.44,20.50,0.39
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,3.0,0,0.990,95,2189.14,13.31,0.38
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,3.0,6,0.934,80,1715.81,13.68,0.36
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,3.0,8,0.454,84,1037.09,15.44,0.36
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,3.0,10,0.694,86,1435.37,14.04,0.37
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,3.0,12,2.031,87,3767.19,11.83,0.40
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,3.5,0,1.353,81,2512.55,16.78,0.35
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,3.5,6,-3.300,66,-4665.74,55.47,0.30
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,3.5,8,-2.744,70,-3696.23,48.54,0.30
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,3.5,10,-2.394,72,-3169.27,46.40,0.32
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,3.5,12,-2.394,72,-3169.27,46.40,0.32
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,4.0,0,0.375,76,815.53,18.87,0.32
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,4.0,6,0.040,41,-228.04,26.15,0.20
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,4.0,8,1.038,42,1285.82,22.07,0.24
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,4.0,10,0.424,56,557.68,26.65,0.25
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,4.0,12,-3.173,65,-3951.82,50.97,0.25
BTCUSDT,donchian,chan,15,15,2.0,14,1.2,1.8,0,-1.776,122,-1783.37,34.80,0.37
