timeframe,date_from,date_to,bars_count,price_start,price_end,sharpe_ratio,sortino_ratio,calmar_ratio,total_return,max_drawdown_pct,win_rate,profit_factor,total_trades,exit_mode,parameters,plateau_ratio,avg_neighbor_sharpe,neighbor_count,composite_score,cc_sharpe,cc_calmar,cc_profit_factor,cc_plateau,cc_trades,cc_cost_stress,cc_win_rate,cc_dd_penalty,wfo_pass_rate,wfo_avg_test_sharpe
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-6.8448,-6.2854,nan,-66029.5326,751.2842,0.1977,0.1383,349,channel_break,"keltner_breakout(ema=50,atr=14,atr_mult=2.5,atr_pct_min=0)",0.0000,-5.6031,7,-7.0647,0.0000,0.0000,0.0000,0.0000,0.0981,0.0000,0.0000,7.1628,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-6.8448,-6.2854,nan,-66029.5326,751.2842,0.1977,0.1383,349,channel_break,"keltner_breakout(ema=50,atr=14,atr_mult=2.5,atr_pct_min=0.005)",0.0000,-5.7583,8,-7.0647,0.0000,0.0000,0.0000,0.0000,0.0981,0.0000,0.0000,7.1628,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-6.8448,-6.2854,nan,-66029.5326,751.2842,0.1977,0.1383,349,channel_break,"keltner_breakout(ema=50,atr=14,atr_mult=2.5,atr_pct_min=0.008)",0.0000,-5.6031,7,-7.0647,0.0000,0.0000,0.0000,0.0000,0.0981,0.0000,0.0000,7.1628,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-8.4565,-7.4635,nan,-69590.7994,766.4852,0.1785,0.1091,325,channel_break,"keltner_breakout(ema=60,atr=14,atr_mult=2.8,atr_pct_min=0)",0.0000,-7.0543,7,-7.2174,0.0000,0.0000,0.0000,0.0000,0.0974,0.0000,0.0000,7.3149,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-8.4565,-7.4635,nan,-69590.7994,766.4852,0.1785,0.1091,325,channel_break,"keltner_breakout(ema=60,atr=14,atr_mult=2.8,atr_pct_min=0.005)",0.0000,-7.2295,8,-7.2174,0.0000,0.0000,0.0000,0.0000,0.0974,0.0000,0.0000,7.3149,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-8.4565,-7.4635,nan,-69590.7994,766.4852,0.1785,0.1091,325,channel_break,"keltner_breakout(ema=60,atr=14,atr_mult=2.8,atr_pct_min=0.008)",0.0000,-7.0543,7,-7.2174,0.0000,0.0000,0.0000,0.0000,0.0974,0.0000,0.0000,7.3149,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-3.9606,-3.8462,nan,-42591.7009,770.1162,0.3347,0.5706,968,momentum_flip,"dual_momentum(lookback=20,mom_threshold=0.05,smooth=1)",0.0000,-2.8742,3,-7.2512,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0000,7.3512,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-1.3616,-1.3570,nan,2105.9582,788.7076,0.4679,1.0165,1590,momentum_flip,"dual_momentum(lookback=20,mom_threshold=0,smooth=1)",0.0000,-1.6630,3,-7.4223,0.0000,0.0000,0.0016,0.0000,0.1000,0.0000,0.0131,7.5371,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-2.6089,-2.5804,nan,-24658.0773,789.7126,0.4325,0.7978,1274,momentum_flip,"dual_momentum(lookback=20,mom_threshold=0.02,smooth=3)",0.0000,-2.4108,5,-7.4380,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0092,7.5471,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-4.2577,-4.1124,nan,-70539.5838,792.8613,0.1917,0.1238,360,channel_break,"keltner_breakout(ema=50,atr=20,atr_mult=2.5,atr_pct_min=0.008)",0.0000,-6.6560,7,-7.4802,0.0000,0.0000,0.0000,0.0000,0.0984,0.0000,0.0000,7.5786,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-4.2577,-4.1124,nan,-70539.5838,792.8613,0.1917,0.1238,360,channel_break,"keltner_breakout(ema=50,atr=20,atr_mult=2.5,atr_pct_min=0)",0.0000,-6.6560,7,-7.4802,0.0000,0.0000,0.0000,0.0000,0.0984,0.0000,0.0000,7.5786,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-4.2577,-4.1124,nan,-70539.5838,792.8613,0.1917,0.1238,360,channel_break,"keltner_breakout(ema=50,atr=20,atr_mult=2.5,atr_pct_min=0.005)",0.0000,-6.3562,8,-7.4802,0.0000,0.0000,0.0000,0.0000,0.0984,0.0000,0.0000,7.5786,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-3.0615,-3.0061,nan,-70164.5369,795.4712,0.2139,0.1421,360,channel_break,"keltner_breakout(ema=50,atr=30,atr_mult=2.5,atr_pct_min=0.008)",0.0000,-4.9803,6,-7.5063,0.0000,0.0000,0.0000,0.0000,0.0984,0.0000,0.0000,7.6047,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-3.0615,-3.0061,nan,-70164.5369,795.4712,0.2139,0.1421,360,channel_break,"keltner_breakout(ema=50,atr=30,atr_mult=2.5,atr_pct_min=0.005)",0.0000,-4.7062,7,-7.5063,0.0000,0.0000,0.0000,0.0000,0.0984,0.0000,0.0000,7.6047,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-3.0615,-3.0061,nan,-70164.5369,795.4712,0.2139,0.1421,360,channel_break,"keltner_breakout(ema=50,atr=30,atr_mult=2.5,atr_pct_min=0)",0.0000,-4.9803,6,-7.5063,0.0000,0.0000,0.0000,0.0000,0.0984,0.0000,0.0000,7.6047,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-2.8911,-2.8443,nan,-74920.2100,806.2044,0.1696,0.1003,289,channel_break,"keltner_breakout(ema=80,atr=10,atr_mult=3.2,atr_pct_min=0.008)",0.0000,-7.1187,5,-7.6162,0.0000,0.0000,0.0000,0.0000,0.0958,0.0000,0.0000,7.7120,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-2.8911,-2.8443,nan,-74920.2100,806.2044,0.1696,0.1003,289,channel_break,"keltner_breakout(ema=80,atr=10,atr_mult=3.2,atr_pct_min=0.005)",0.0000,-6.4141,6,-7.6162,0.0000,0.0000,0.0000,0.0000,0.0958,0.0000,0.0000,7.7120,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-2.8911,-2.8443,nan,-74920.2100,806.2044,0.1696,0.1003,289,channel_break,"keltner_breakout(ema=80,atr=10,atr_mult=3.2,atr_pct_min=0)",0.0000,-7.1187,5,-7.6162,0.0000,0.0000,0.0000,0.0000,0.0958,0.0000,0.0000,7.7120,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-8.3149,-7.3657,nan,-73595.7180,814.8335,0.1791,0.1093,335,channel_break,"keltner_breakout(ema=60,atr=20,atr_mult=2.8,atr_pct_min=0.005)",0.0000,-6.9178,8,-7.7006,0.0000,0.0000,0.0000,0.0000,0.0977,0.0000,0.0000,7.7983,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-8.3149,-7.3657,nan,-73595.7180,814.8335,0.1791,0.1093,335,channel_break,"keltner_breakout(ema=60,atr=20,atr_mult=2.8,atr_pct_min=0)",0.0000,-6.7182,7,-7.7006,0.0000,0.0000,0.0000,0.0000,0.0977,0.0000,0.0000,7.7983,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-8.3149,-7.3657,nan,-73595.7180,814.8335,0.1791,0.1093,335,channel_break,"keltner_breakout(ema=60,atr=20,atr_mult=2.8,atr_pct_min=0.008)",0.0000,-6.7182,7,-7.7006,0.0000,0.0000,0.0000,0.0000,0.0977,0.0000,0.0000,7.7983,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-8.5915,-7.5559,nan,-75976.0218,826.1558,0.1677,0.1008,328,channel_break,"keltner_breakout(ema=80,atr=30,atr_mult=3.2,atr_pct_min=0.008)",0.0000,-8.5278,5,-7.8140,0.0000,0.0000,0.0000,0.0000,0.0975,0.0000,0.0000,7.9116,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-8.5915,-7.5559,nan,-75976.0218,826.1558,0.1677,0.1008,328,channel_break,"keltner_breakout(ema=80,atr=30,atr_mult=3.2,atr_pct_min=0.005)",0.0000,-8.5384,6,-7.8140,0.0000,0.0000,0.0000,0.0000,0.0975,0.0000,0.0000,7.9116,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-8.5915,-7.5559,nan,-75976.0218,826.1558,0.1677,0.1008,328,channel_break,"keltner_breakout(ema=80,atr=30,atr_mult=3.2,atr_pct_min=0)",0.0000,-8.5278,5,-7.8140,0.0000,0.0000,0.0000,0.0000,0.0975,0.0000,0.0000,7.9116,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-8.5942,-7.5577,nan,-68454.9504,826.4174,0.2212,0.2125,443,channel_break,"keltner_breakout(ema=40,atr=14,atr_mult=2,atr_pct_min=0.005)",0.0000,-6.5251,7,-7.8147,0.0000,0.0000,0.0000,0.0000,0.0995,0.0000,0.0000,7.9142,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-8.5942,-7.5577,nan,-68454.9504,826.4174,0.2212,0.2125,443,channel_break,"keltner_breakout(ema=40,atr=14,atr_mult=2,atr_pct_min=0)",0.0000,-6.1803,6,-7.8147,0.0000,0.0000,0.0000,0.0000,0.0995,0.0000,0.0000,7.9142,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-8.5942,-7.5577,nan,-68454.9504,826.4174,0.2212,0.2125,443,channel_break,"keltner_breakout(ema=40,atr=14,atr_mult=2,atr_pct_min=0.008)",0.0000,-6.1803,6,-7.8147,0.0000,0.0000,0.0000,0.0000,0.0995,0.0000,0.0000,7.9142,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-6.8531,-6.2918,nan,-76271.5773,828.8352,0.1765,0.1106,306,channel_break,"keltner_breakout(ema=80,atr=14,atr_mult=3.2,atr_pct_min=0)",0.0000,-5.8586,6,-7.8417,0.0000,0.0000,0.0000,0.0000,0.0967,0.0000,0.0000,7.9384,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-6.8531,-6.2918,nan,-76271.5773,828.8352,0.1765,0.1106,306,channel_break,"keltner_breakout(ema=80,atr=14,atr_mult=3.2,atr_pct_min=0.005)",0.0000,-6.0007,7,-7.8417,0.0000,0.0000,0.0000,0.0000,0.0967,0.0000,0.0000,7.9384,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-6.8531,-6.2918,nan,-76271.5773,828.8352,0.1765,0.1106,306,channel_break,"keltner_breakout(ema=80,atr=14,atr_mult=3.2,atr_pct_min=0.008)",0.0000,-5.8586,6,-7.8417,0.0000,0.0000,0.0000,0.0000,0.0967,0.0000,0.0000,7.9384,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-2.9564,-2.9141,nan,-18393.9215,832.7486,0.4252,0.8497,1350,momentum_flip,"dual_momentum(lookback=20,mom_threshold=0.02,smooth=1)",0.0000,-2.6824,4,-7.8691,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0084,7.9775,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-7.0790,-6.4653,nan,-69028.2452,834.1290,0.2138,0.2162,449,channel_break,"keltner_breakout(ema=40,atr=10,atr_mult=2,atr_pct_min=0.005)",0.0000,-6.7373,6,-7.8918,0.0000,0.0000,0.0000,0.0000,0.0995,0.0000,0.0000,7.9913,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-7.0790,-6.4653,nan,-69028.2452,834.1290,0.2138,0.2162,449,channel_break,"keltner_breakout(ema=40,atr=10,atr_mult=2,atr_pct_min=0)",0.0000,-6.6690,5,-7.8918,0.0000,0.0000,0.0000,0.0000,0.0995,0.0000,0.0000,7.9913,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-7.0790,-6.4653,nan,-69028.2452,834.1290,0.2138,0.2162,449,channel_break,"keltner_breakout(ema=40,atr=10,atr_mult=2,atr_pct_min=0.008)",0.0000,-6.6690,5,-7.8918,0.0000,0.0000,0.0000,0.0000,0.0995,0.0000,0.0000,7.9913,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-6.5830,-6.0808,nan,-77069.4716,838.4816,0.1703,0.1033,323,channel_break,"keltner_breakout(ema=80,atr=20,atr_mult=3.2,atr_pct_min=0.005)",0.0000,-7.8772,7,-7.9375,0.0000,0.0000,0.0000,0.0000,0.0973,0.0000,0.0000,8.0348,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-6.5830,-6.0808,nan,-77069.4716,838.4816,0.1703,0.1033,323,channel_break,"keltner_breakout(ema=80,atr=20,atr_mult=3.2,atr_pct_min=0.008)",0.0000,-8.0929,6,-7.9375,0.0000,0.0000,0.0000,0.0000,0.0973,0.0000,0.0000,8.0348,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-6.5830,-6.0808,nan,-77069.4716,838.4816,0.1703,0.1033,323,channel_break,"keltner_breakout(ema=80,atr=20,atr_mult=3.2,atr_pct_min=0)",0.0000,-8.0929,6,-7.9375,0.0000,0.0000,0.0000,0.0000,0.0973,0.0000,0.0000,8.0348,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-4.8022,-4.5965,nan,-75691.9072,839.6483,0.1895,0.1156,343,channel_break,"keltner_breakout(ema=60,atr=30,atr_mult=2.8,atr_pct_min=0.008)",0.0000,-7.0164,6,-7.9485,0.0000,0.0000,0.0000,0.0000,0.0980,0.0000,0.0000,8.0465,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-4.8022,-4.5965,nan,-75691.9072,839.6483,0.1895,0.1156,343,channel_break,"keltner_breakout(ema=60,atr=30,atr_mult=2.8,atr_pct_min=0.005)",0.0000,-6.7001,7,-7.9485,0.0000,0.0000,0.0000,0.0000,0.0980,0.0000,0.0000,8.0465,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-4.8022,-4.5965,nan,-75691.9072,839.6483,0.1895,0.1156,343,channel_break,"keltner_breakout(ema=60,atr=30,atr_mult=2.8,atr_pct_min=0)",0.0000,-7.0164,6,-7.9485,0.0000,0.0000,0.0000,0.0000,0.0980,0.0000,0.0000,8.0465,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-8.4630,-7.4680,nan,-71659.4387,847.2138,0.2144,0.1834,443,channel_break,"keltner_breakout(ema=40,atr=20,atr_mult=2,atr_pct_min=0)",0.0000,-7.9519,6,-8.0227,0.0000,0.0000,0.0000,0.0000,0.0995,0.0000,0.0000,8.1221,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-8.4630,-7.4680,nan,-71659.4387,847.2138,0.2144,0.1834,443,channel_break,"keltner_breakout(ema=40,atr=20,atr_mult=2,atr_pct_min=0.005)",0.0000,-8.0249,7,-8.0227,0.0000,0.0000,0.0000,0.0000,0.0995,0.0000,0.0000,8.1221,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-8.4630,-7.4680,nan,-71659.4387,847.2138,0.2144,0.1834,443,channel_break,"keltner_breakout(ema=40,atr=20,atr_mult=2,atr_pct_min=0.008)",0.0000,-7.9519,6,-8.0227,0.0000,0.0000,0.0000,0.0000,0.0995,0.0000,0.0000,8.1221,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-6.8752,-6.3089,nan,-70104.2168,848.4232,0.2427,0.2247,445,channel_break,"keltner_breakout(ema=40,atr=30,atr_mult=2,atr_pct_min=0.005)",0.0000,-6.3304,6,-8.0348,0.0000,0.0000,0.0000,0.0000,0.0995,0.0000,0.0000,8.1342,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-6.8752,-6.3089,nan,-70104.2168,848.4232,0.2427,0.2247,445,channel_break,"keltner_breakout(ema=40,atr=30,atr_mult=2,atr_pct_min=0.008)",0.0000,-6.2214,5,-8.0348,0.0000,0.0000,0.0000,0.0000,0.0995,0.0000,0.0000,8.1342,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-6.8752,-6.3089,nan,-70104.2168,848.4232,0.2427,0.2247,445,channel_break,"keltner_breakout(ema=40,atr=30,atr_mult=2,atr_pct_min=0)",0.0000,-6.2214,5,-8.0348,0.0000,0.0000,0.0000,0.0000,0.0995,0.0000,0.0000,8.1342,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-4.1987,-4.0633,nan,-52891.3884,878.1147,0.3208,0.4885,932,momentum_flip,"dual_momentum(lookback=20,mom_threshold=0.05,smooth=3)",0.0000,-3.1093,4,-8.3311,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0000,8.4311,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-6.7717,-6.2287,nan,-79077.9477,897.5139,0.1917,0.1426,412,channel_break,"keltner_breakout(ema=60,atr=30,atr_mult=2.5,atr_pct_min=0.005)",0.0000,-6.0696,7,-8.5260,0.0000,0.0000,0.0000,0.0000,0.0992,0.0000,0.0000,8.6251,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-6.7717,-6.2287,nan,-79077.9477,897.5139,0.1917,0.1426,412,channel_break,"keltner_breakout(ema=60,atr=30,atr_mult=2.5,atr_pct_min=0.008)",0.0000,-5.9525,6,-8.5260,0.0000,0.0000,0.0000,0.0000,0.0992,0.0000,0.0000,8.6251,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-6.7717,-6.2287,nan,-79077.9477,897.5139,0.1917,0.1426,412,channel_break,"keltner_breakout(ema=60,atr=30,atr_mult=2.5,atr_pct_min=0)",0.0000,-5.9525,6,-8.5260,0.0000,0.0000,0.0000,0.0000,0.0992,0.0000,0.0000,8.6251,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-6.4436,-5.9705,nan,-81753.5855,899.7680,0.1786,0.1213,336,channel_break,"keltner_breakout(ema=80,atr=10,atr_mult=3,atr_pct_min=0)",0.0000,-6.7706,5,-8.5499,0.0000,0.0000,0.0000,0.0000,0.0978,0.0000,0.0000,8.6477,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-6.4436,-5.9705,nan,-81753.5855,899.7680,0.1786,0.1213,336,channel_break,"keltner_breakout(ema=80,atr=10,atr_mult=3,atr_pct_min=0.005)",0.0000,-6.7161,6,-8.5499,0.0000,0.0000,0.0000,0.0000,0.0978,0.0000,0.0000,8.6477,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-6.4436,-5.9705,nan,-81753.5855,899.7680,0.1786,0.1213,336,channel_break,"keltner_breakout(ema=80,atr=10,atr_mult=3,atr_pct_min=0.008)",0.0000,-6.7706,5,-8.5499,0.0000,0.0000,0.0000,0.0000,0.0978,0.0000,0.0000,8.6477,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-4.7063,-4.5122,nan,-79567.3481,901.1596,0.1763,0.1367,397,channel_break,"keltner_breakout(ema=60,atr=10,atr_mult=2.5,atr_pct_min=0.008)",0.0000,-6.5737,6,-8.5626,0.0000,0.0000,0.0000,0.0000,0.0990,0.0000,0.0000,8.6616,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-4.7063,-4.5122,nan,-79567.3481,901.1596,0.1763,0.1367,397,channel_break,"keltner_breakout(ema=60,atr=10,atr_mult=2.5,atr_pct_min=0)",0.0000,-6.5737,6,-8.5626,0.0000,0.0000,0.0000,0.0000,0.0990,0.0000,0.0000,8.6616,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-4.7063,-4.5122,nan,-79567.3481,901.1596,0.1763,0.1367,397,channel_break,"keltner_breakout(ema=60,atr=10,atr_mult=2.5,atr_pct_min=0.005)",0.0000,-6.3069,7,-8.5626,0.0000,0.0000,0.0000,0.0000,0.0990,0.0000,0.0000,8.6616,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-8.9919,-7.8239,nan,-83524.7367,918.1040,0.1788,0.1162,358,channel_break,"keltner_breakout(ema=80,atr=14,atr_mult=3,atr_pct_min=0.008)",0.0000,-7.2498,6,-8.7327,0.0000,0.0000,0.0000,0.0000,0.0983,0.0000,0.0000,8.8310,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-8.9919,-7.8239,nan,-83524.7367,918.1040,0.1788,0.1162,358,channel_break,"keltner_breakout(ema=80,atr=14,atr_mult=3,atr_pct_min=0.005)",0.0000,-7.4987,7,-8.7327,0.0000,0.0000,0.0000,0.0000,0.0983,0.0000,0.0000,8.8310,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-8.9919,-7.8239,nan,-83524.7367,918.1040,0.1788,0.1162,358,channel_break,"keltner_breakout(ema=80,atr=14,atr_mult=3,atr_pct_min=0)",0.0000,-7.2498,6,-8.7327,0.0000,0.0000,0.0000,0.0000,0.0983,0.0000,0.0000,8.8310,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-6.9760,-6.3865,nan,-82245.8432,926.5427,0.1727,0.1279,411,channel_break,"keltner_breakout(ema=60,atr=14,atr_mult=2.5,atr_pct_min=0.005)",0.0000,-6.7623,8,-8.8163,0.0000,0.0000,0.0000,0.0000,0.0992,0.0000,0.0000,8.9154,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-6.9760,-6.3865,nan,-82245.8432,926.5427,0.1727,0.1279,411,channel_break,"keltner_breakout(ema=60,atr=14,atr_mult=2.5,atr_pct_min=0)",0.0000,-6.7318,7,-8.8163,0.0000,0.0000,0.0000,0.0000,0.0992,0.0000,0.0000,8.9154,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-6.9760,-6.3865,nan,-82245.8432,926.5427,0.1727,0.1279,411,channel_break,"keltner_breakout(ema=60,atr=14,atr_mult=2.5,atr_pct_min=0.008)",0.0000,-6.7318,7,-8.8163,0.0000,0.0000,0.0000,0.0000,0.0992,0.0000,0.0000,8.9154,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-9.2130,-7.9682,nan,-84921.5006,929.0607,0.1468,0.1010,361,channel_break,"keltner_breakout(ema=80,atr=20,atr_mult=3,atr_pct_min=0.008)",0.0000,-7.1713,6,-8.8422,0.0000,0.0000,0.0000,0.0000,0.0984,0.0000,0.0000,8.9406,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-9.2130,-7.9682,nan,-84921.5006,929.0607,0.1468,0.1010,361,channel_break,"keltner_breakout(ema=80,atr=20,atr_mult=3,atr_pct_min=0.005)",0.0000,-7.4630,7,-8.8422,0.0000,0.0000,0.0000,0.0000,0.0984,0.0000,0.0000,8.9406,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-9.2130,-7.9682,nan,-84921.5006,929.0607,0.1468,0.1010,361,channel_break,"keltner_breakout(ema=80,atr=20,atr_mult=3,atr_pct_min=0)",0.0000,-7.1713,6,-8.8422,0.0000,0.0000,0.0000,0.0000,0.0984,0.0000,0.0000,8.9406,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-9.9965,-8.4590,nan,-85888.1347,936.0787,0.1456,0.0927,364,channel_break,"keltner_breakout(ema=80,atr=30,atr_mult=3,atr_pct_min=0)",0.0000,-8.2769,5,-8.9123,0.0000,0.0000,0.0000,0.0000,0.0985,0.0000,0.0000,9.0108,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-9.9965,-8.4590,nan,-85888.1347,936.0787,0.1456,0.0927,364,channel_break,"keltner_breakout(ema=80,atr=30,atr_mult=3,atr_pct_min=0.005)",0.0000,-8.5635,6,-8.9123,0.0000,0.0000,0.0000,0.0000,0.0985,0.0000,0.0000,9.0108,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-9.9965,-8.4590,nan,-85888.1347,936.0787,0.1456,0.0927,364,channel_break,"keltner_breakout(ema=80,atr=30,atr_mult=3,atr_pct_min=0.008)",0.0000,-8.2769,5,-8.9123,0.0000,0.0000,0.0000,0.0000,0.0985,0.0000,0.0000,9.0108,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-1.7473,-1.7381,nan,-21507.3451,940.1739,0.4239,0.8244,1255,momentum_flip,"dual_momentum(lookback=40,mom_threshold=0,smooth=5)",0.0000,-2.5513,4,-8.9435,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0082,9.0517,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-2.4004,-2.3737,nan,-60404.0919,945.1802,0.3440,0.4495,907,momentum_flip,"dual_momentum(lookback=20,mom_threshold=0.05,smooth=5)",0.0000,-3.0639,3,-9.0018,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0000,9.1018,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-9.3030,-8.0263,nan,-84945.6753,947.6017,0.1679,0.1143,417,channel_break,"keltner_breakout(ema=60,atr=20,atr_mult=2.5,atr_pct_min=0.008)",0.0000,-6.9706,7,-9.0268,0.0000,0.0000,0.0000,0.0000,0.0992,0.0000,0.0000,9.1260,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-9.3030,-8.0263,nan,-84945.6753,947.6017,0.1679,0.1143,417,channel_break,"keltner_breakout(ema=60,atr=20,atr_mult=2.5,atr_pct_min=0.005)",0.0000,-7.2622,8,-9.0268,0.0000,0.0000,0.0000,0.0000,0.0992,0.0000,0.0000,9.1260,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-9.3030,-8.0263,nan,-84945.6753,947.6017,0.1679,0.1143,417,channel_break,"keltner_breakout(ema=60,atr=20,atr_mult=2.5,atr_pct_min=0)",0.0000,-6.9706,7,-9.0268,0.0000,0.0000,0.0000,0.0000,0.0992,0.0000,0.0000,9.1260,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-2.5111,-2.4835,nan,-37411.1147,950.4117,0.4312,0.6882,1192,momentum_flip,"dual_momentum(lookback=20,mom_threshold=0.02,smooth=5)",0.0000,-2.2993,4,-9.0451,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0090,9.1541,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-1.0863,-1.0838,nan,-22090.8993,969.7493,0.4002,0.8263,1327,momentum_flip,"dual_momentum(lookback=40,mom_threshold=0,smooth=1)",0.0000,-2.3304,4,-9.2419,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0056,9.3475,-1.0000,0.0000
