fold,parameters,train_date_from,train_date_to,train_bars,train_price_start,train_price_end,train_sharpe,train_sortino,train_calmar,train_return,train_maxdd,train_trades,train_win_rate,train_profit_factor,train_pnl,train_net_pnl,train_fees,test_date_from,test_date_to,test_bars,test_price_start,test_price_end,test_sharpe,test_sortino,test_calmar,test_return,test_maxdd,test_trades,test_win_rate,test_profit_factor,test_pnl,test_net_pnl,test_fees,degradation,passed,skipped,skip_reason
0,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=75,bb_period=30,bb_std=2)",2024-05-09,2024-08-19,613,7.3640,6.0700,16.7112,53.6974,744.8746,33.3229,1.6856,28,0.8214,14.5000,3361.8897,3332.2897,29.5999,2024-08-23,2024-10-02,239,6.9770,7.0110,13.9710,0.0000,0.0000,1.6214,0.0000,7,1.0000,0.0000,172.5354,162.1355,10.3999,0.8360,1,0,""
1,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=75,bb_period=30,bb_std=2)",2024-10-02,2025-01-12,613,7.0150,13.7630,-12.1659,-10.1613,-3.9729,-18.6503,22.5155,23,0.2609,0.2191,-1838.2278,-1865.0278,26.8000,2025-01-16,2025-02-25,239,14.3880,7.8770,-3.8846,-5.4839,-17.5956,-0.9450,2.0381,5,0.2000,0.5876,-83.7000,-94.5001,10.8000,0.0000,0,0,""
2,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=75,bb_period=30,bb_std=2)",2025-02-25,2025-06-07,613,7.8100,6.3130,24.6615,522.7391,4066.1881,20.7531,0.0841,32,0.9688,225.5018,2098.9082,2075.3086,23.5996,2025-06-11,2025-07-21,239,8.0270,10.5260,46.4169,0.0000,0.0000,31.7214,0.0000,14,1.0000,0.0000,3182.9402,3172.1402,10.8000,1.8822,1,0,""
3,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=75,bb_period=30,bb_std=2)",2025-07-21,2025-10-31,613,11.1050,5.7340,30.4955,3303.3319,118320.6422,52.8798,0.0330,29,0.9655,1088.6169,5312.7836,5287.9834,24.8002,2025-11-04,2025-12-14,239,4.9430,5.4040,64.7050,0.0000,0.0000,6.1250,0.0000,5,1.0000,0.0000,619.2993,612.4992,6.8000,2.1218,1,0,""
4,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=75,bb_period=30,bb_std=2)",2025-12-14,2026-03-26,613,5.3790,3.5130,25.1423,0.0000,0.0000,46.2273,0.0000,32,1.0000,0.0000,4649.5310,4622.7303,26.8007,2026-03-30,2026-05-09,239,3.4740,3.6560,31.9893,0.0000,0.0000,1.4573,0.0000,3,1.0000,0.0000,152.1309,145.7306,6.4002,1.2723,0,1,"OOS trades=3 < 5"
0,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=75,bb_period=15,bb_std=1.5)",2024-05-09,2024-08-19,613,7.3640,6.0700,22.9987,134.5338,5055.4562,36.9367,0.8431,21,0.9048,33.6097,3715.2723,3693.6722,21.6001,2024-08-23,2024-10-02,239,6.9770,7.0110,46.1938,0.0000,0.0000,13.9671,0.0000,9,1.0000,0.0000,1404.7054,1396.7054,8.0000,2.0085,1,0,""
1,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=75,bb_period=15,bb_std=1.5)",2024-10-02,2025-01-12,613,7.0150,13.7630,-7.6889,-7.7781,-5.9856,-8.4290,12.7776,15,0.3333,0.3894,-819.7048,-842.9047,23.2000,2025-01-16,2025-02-25,239,14.3880,7.8770,1.4337,3.1023,16.6001,0.1829,0.8726,4,0.2500,1.2878,24.6865,18.2863,6.4002,0.0000,0,1,"IS trades=15 < 20"
2,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=75,bb_period=15,bb_std=1.5)",2025-02-25,2025-06-07,613,7.8100,6.3130,31.2153,0.0000,0.0000,23.2154,0.0000,22,1.0000,0.0000,2338.7361,2321.5365,17.1995,2025-06-11,2025-07-21,239,8.0270,10.5260,71.6513,0.0000,0.0000,14.7226,0.0000,8,1.0000,0.0000,1481.0614,1472.2613,8.8001,2.2954,1,0,""
3,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=75,bb_period=15,bb_std=1.5)",2025-07-21,2025-10-31,613,11.1050,5.7340,18.9416,0.0000,0.0000,25.8911,0.0000,23,1.0000,0.0000,2606.3115,2589.1114,17.2001,2025-11-04,2025-12-14,239,4.9430,5.4040,70.5578,0.0000,0.0000,12.4142,0.0000,7,1.0000,0.0000,1249.4173,1241.4171,8.0002,3.7250,1,0,""
4,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=75,bb_period=15,bb_std=1.5)",2025-12-14,2026-03-26,613,5.3790,3.5130,18.0973,0.0000,0.0000,29.3329,0.0000,26,1.0000,0.0000,2954.0898,2933.2893,20.8005,2026-03-30,2026-05-09,239,3.4740,3.6560,45.8864,0.0000,0.0000,4.0963,0.0000,5,1.0000,0.0000,415.6304,409.6302,6.0002,2.5355,1,0,""
0,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=75,bb_period=30,bb_std=1.5)",2024-05-09,2024-08-19,613,7.3640,6.0700,32.4553,2833.2350,281785.0062,67.8310,0.0442,27,0.9259,951.5513,6808.2955,6783.0955,25.2001,2024-08-23,2024-10-02,239,6.9770,7.0110,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"OOS trades=0 < 5"
1,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=75,bb_period=30,bb_std=1.5)",2024-10-02,2025-01-12,613,7.0150,13.7630,-4.8241,-5.7782,-4.4977,-6.4077,12.7768,19,0.3158,0.5506,-615.5717,-640.7717,25.2000,2025-01-16,2025-02-25,239,14.3880,7.8770,9.7634,67.8641,888.8001,1.4750,0.1756,4,0.7500,10.0212,153.5015,147.5014,6.0001,0.0000,0,1,"IS trades=19 < 20"
2,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=75,bb_period=30,bb_std=1.5)",2025-02-25,2025-06-07,613,7.8100,6.3130,32.7729,0.0000,0.0000,19.1235,0.0000,22,1.0000,0.0000,1933.5501,1912.3504,21.1998,2025-06-11,2025-07-21,239,8.0270,10.5260,81.4305,0.0000,0.0000,28.2544,0.0000,11,1.0000,0.0000,2834.2414,2825.4414,8.8000,2.4847,1,0,""
3,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=75,bb_period=30,bb_std=1.5)",2025-07-21,2025-10-31,613,11.1050,5.7340,23.0304,0.0000,0.0000,41.3595,0.0000,23,1.0000,0.0000,4155.5465,4135.9463,19.6002,2025-11-04,2025-12-14,239,4.9430,5.4040,61.8028,0.0000,0.0000,14.9510,0.0000,5,1.0000,0.0000,1499.4995,1495.0994,4.4001,2.6835,1,0,""
4,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=75,bb_period=30,bb_std=1.5)",2025-12-14,2026-03-26,613,5.3790,3.5130,19.6457,0.0000,0.0000,39.1932,0.0000,28,1.0000,0.0000,3941.7183,3919.3178,22.4005,2026-03-30,2026-05-09,239,3.4740,3.6560,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"OOS trades=0 < 5"
0,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=70,bb_period=15,bb_std=1.5)",2024-05-09,2024-08-19,613,7.3640,6.0700,10.3057,26.0940,80.5182,39.4768,4.4800,55,0.7273,5.4530,3995.6855,3947.6848,48.0007,2024-08-23,2024-10-02,239,6.9770,7.0110,33.3829,216.1352,1794.6233,10.3790,0.1517,19,0.9474,67.2635,1056.6962,1037.8960,18.8002,3.2393,1,0,""
1,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=70,bb_period=15,bb_std=1.5)",2024-10-02,2025-01-12,613,7.0150,13.7630,-16.6123,-11.5754,-1.6270,-58.6989,61.1795,41,0.2927,0.1144,-5819.0917,-5869.8914,50.7997,2025-01-16,2025-02-25,239,14.3880,7.8770,-17.9494,-12.1372,-9.5185,-7.7844,8.2903,13,0.1538,0.0811,-760.8414,-778.4417,17.6002,0.0000,0,0,""
2,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=70,bb_period=15,bb_std=1.5)",2025-02-25,2025-06-07,613,7.8100,6.3130,9.0000,23.4590,53.1868,23.8664,3.2580,54,0.7037,4.2009,2435.4426,2386.6427,48.7999,2025-06-11,2025-07-21,239,8.0270,10.5260,40.0566,0.0000,0.0000,13.6133,0.0000,18,1.0000,0.0000,1382.9270,1361.3269,21.6001,4.4508,1,0,""
3,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=70,bb_period=15,bb_std=1.5)",2025-07-21,2025-10-31,613,11.1050,5.7340,20.5228,44124.1993,539313.6661,76.0175,0.0016,63,1.0000,0.0000,7654.9518,7601.7505,53.2013,2025-11-04,2025-12-14,239,4.9430,5.4040,14.1795,50.6271,400.8845,19.2902,1.6319,22,0.8182,11.0864,1946.6181,1929.0181,17.6001,0.6909,1,0,""
4,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=70,bb_period=15,bb_std=1.5)",2025-12-14,2026-03-26,613,5.3790,3.5130,20.9212,144.9231,386.5953,45.3952,0.8493,65,0.8923,30.5187,4590.3246,4539.5240,50.8007,2026-03-30,2026-05-09,239,3.4740,3.6560,19.9988,198.9367,1105.8647,6.4575,0.1705,15,0.8667,41.0250,662.5473,645.7474,16.7999,0.9559,1,0,""
0,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=75,bb_period=20,bb_std=1.5)",2024-05-09,2024-08-19,613,7.3640,6.0700,29.7730,324.8598,21685.2964,52.7570,0.3954,24,0.9167,90.9498,5299.2999,5275.6998,23.6001,2024-08-23,2024-10-02,239,6.9770,7.0110,42.2319,0.0000,0.0000,16.5364,0.0000,11,1.0000,0.0000,1662.0381,1653.6381,8.3999,1.4185,1,0,""
1,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=75,bb_period=20,bb_std=1.5)",2024-10-02,2025-01-12,613,7.0150,13.7630,-5.9379,-6.5336,-5.1690,-7.3806,12.9519,17,0.3529,0.4832,-712.4641,-738.0642,25.6001,2025-01-16,2025-02-25,239,14.3880,7.8770,9.7634,67.8641,888.8001,1.4750,0.1756,4,0.7500,10.0212,153.5015,147.5014,6.0001,0.0000,0,1,"IS trades=17 < 20"
2,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=75,bb_period=20,bb_std=1.5)",2025-02-25,2025-06-07,613,7.8100,6.3130,26.4888,0.0000,0.0000,22.8433,0.0000,23,1.0000,0.0000,2303.9345,2284.3348,19.5997,2025-06-11,2025-07-21,239,8.0270,10.5260,81.3783,0.0000,0.0000,17.5113,0.0000,10,1.0000,0.0000,1760.7343,1751.1343,9.6000,3.0722,1,0,""
3,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=75,bb_period=20,bb_std=1.5)",2025-07-21,2025-10-31,613,11.1050,5.7340,23.1745,0.0000,0.0000,41.1827,0.0000,24,1.0000,0.0000,4137.4691,4118.2688,19.2003,2025-11-04,2025-12-14,239,4.9430,5.4040,84.1949,0.0000,0.0000,14.9121,0.0000,7,1.0000,0.0000,1498.4064,1491.2063,7.2001,3.6331,1,0,""
4,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=75,bb_period=20,bb_std=1.5)",2025-12-14,2026-03-26,613,5.3790,3.5130,18.9686,0.0000,0.0000,38.8625,0.0000,29,1.0000,0.0000,3908.6500,3886.2495,22.4005,2026-03-30,2026-05-09,239,3.4740,3.6560,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"OOS trades=0 < 5"
0,"rsi_bb_mr(rsi_period=21,rsi_low=25,rsi_high=70,bb_period=30,bb_std=1.5)",2024-05-09,2024-08-19,613,7.3640,6.0700,35.3874,834.9133,106719.9617,74.0270,0.1660,27,0.9259,261.0688,7428.7012,7402.7011,26.0001,2024-08-23,2024-10-02,239,6.9770,7.0110,58.8129,0.0000,0.0000,3.9429,0.0000,3,1.0000,0.0000,399.8935,394.2936,5.5999,1.6620,0,1,"OOS trades=3 < 5"
1,"rsi_bb_mr(rsi_period=21,rsi_low=25,rsi_high=70,bb_period=30,bb_std=1.5)",2024-10-02,2025-01-12,613,7.0150,13.7630,-2.5629,-3.8631,-3.1836,-3.9411,11.5217,21,0.2857,0.7098,-365.3066,-394.1063,28.7997,2025-01-16,2025-02-25,239,14.3880,7.8770,-17.3002,-11.6966,-68.8945,-0.5296,0.4938,3,0.0000,0.0000,-46.9609,-52.9611,6.0002,0.0000,0,1,"OOS trades=3 < 5"
2,"rsi_bb_mr(rsi_period=21,rsi_low=25,rsi_high=70,bb_period=30,bb_std=1.5)",2025-02-25,2025-06-07,613,7.8100,6.3130,24.4070,782.8658,8971.6621,15.2604,0.0629,19,0.9474,240.5422,1545.2355,1526.0357,19.1998,2025-06-11,2025-07-21,239,8.0270,10.5260,46.7862,0.0000,0.0000,20.5466,0.0000,9,1.0000,0.0000,2062.6633,2054.6632,8.0001,1.9169,0,1,"IS trades=19 < 20"
3,"rsi_bb_mr(rsi_period=21,rsi_low=25,rsi_high=70,bb_period=30,bb_std=1.5)",2025-07-21,2025-10-31,613,11.1050,5.7340,19.6105,0.0000,0.0000,40.5403,0.0000,27,1.0000,0.0000,4076.0288,4054.0286,22.0001,2025-11-04,2025-12-14,239,4.9430,5.4040,741567.2968,0.0000,0.0000,6.9246,0.0000,2,1.0000,0.0000,698.0647,692.4650,5.5997,37814.7840,0,1,"OOS trades=2 < 5"
4,"rsi_bb_mr(rsi_period=21,rsi_low=25,rsi_high=70,bb_period=30,bb_std=1.5)",2025-12-14,2026-03-26,613,5.3790,3.5130,24.0109,2919.1672,348208.8595,53.9726,0.0507,21,1.0000,0.0000,5415.2564,5397.2560,18.0004,2026-03-30,2026-05-09,239,3.4740,3.6560,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"OOS trades=0 < 5"
0,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=70,bb_period=20,bb_std=1.5)",2024-05-09,2024-08-19,613,7.3640,6.0700,24.3390,213.2657,22793.5352,80.8462,0.6370,30,0.9333,71.6179,8116.2235,8084.6232,31.6004,2024-08-23,2024-10-02,239,6.9770,7.0110,30.9503,0.0000,0.0000,6.1402,0.0000,10,1.0000,0.0000,626.4179,614.0180,12.4000,1.2716,1,0,""
1,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=70,bb_period=20,bb_std=1.5)",2024-10-02,2025-01-12,613,7.0150,13.7630,-7.2200,-7.4557,-4.8499,-10.6483,16.5412,17,0.3529,0.4188,-1029.6307,-1064.8307,35.2000,2025-01-16,2025-02-25,239,14.3880,7.8770,6.2731,22.2731,102.2989,2.4322,0.9451,9,0.6667,3.6575,250.8218,243.2216,7.6002,0.0000,0,1,"IS trades=17 < 20"
2,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=70,bb_period=20,bb_std=1.5)",2025-02-25,2025-06-07,613,7.8100,6.3130,17.7547,815.8051,12410.8829,26.8235,0.1335,21,0.9048,169.3492,2711.9538,2682.3541,29.5997,2025-06-11,2025-07-21,239,8.0270,10.5260,28.6928,0.0000,0.0000,12.3732,0.0000,11,1.0000,0.0000,1252.5236,1237.3235,15.2000,1.6161,1,0,""
3,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=70,bb_period=20,bb_std=1.5)",2025-07-21,2025-10-31,613,11.1050,5.7340,42.6605,0.0000,0.0000,68.7828,0.0000,22,1.0000,0.0000,6905.8820,6878.2816,27.6005,2025-11-04,2025-12-14,239,4.9430,5.4040,90.9397,0.0000,0.0000,16.0433,0.0000,7,1.0000,0.0000,1613.9270,1604.3270,9.6000,2.1317,1,0,""
4,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=70,bb_period=20,bb_std=1.5)",2025-12-14,2026-03-26,613,5.3790,3.5130,20.6514,0.0000,0.0000,70.0297,0.0000,27,1.0000,0.0000,7032.9685,7002.9683,30.0002,2026-03-30,2026-05-09,239,3.4740,3.6560,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"OOS trades=0 < 5"
0,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=70,bb_period=30,bb_std=1.5)",2024-05-09,2024-08-19,613,7.3640,6.0700,25.5204,326.9107,39676.3875,83.8365,0.4203,30,0.9333,110.6456,8416.8487,8383.6485,33.2002,2024-08-23,2024-10-02,239,6.9770,7.0110,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"OOS trades=0 < 5"
1,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=70,bb_period=30,bb_std=1.5)",2024-10-02,2025-01-12,613,7.0150,13.7630,-6.8512,-7.3702,-4.5268,-10.4190,16.7317,19,0.3158,0.4409,-1006.2980,-1041.8978,35.5998,2025-01-16,2025-02-25,239,14.3880,7.8770,6.2731,22.2731,102.2989,2.4322,0.9451,9,0.6667,3.6575,250.8218,243.2216,7.6002,0.0000,0,1,"IS trades=19 < 20"
2,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=70,bb_period=30,bb_std=1.5)",2025-02-25,2025-06-07,613,7.8100,6.3130,20.7046,0.0000,0.0000,20.3484,0.0000,23,1.0000,0.0000,2065.2386,2034.8387,30.3999,2025-06-11,2025-07-21,239,8.0270,10.5260,112.0473,0.0000,0.0000,15.0983,0.0000,10,1.0000,0.0000,1523.0349,1509.8348,13.2001,5.4117,1,0,""
3,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=70,bb_period=30,bb_std=1.5)",2025-07-21,2025-10-31,613,11.1050,5.7340,43.1196,0.0000,0.0000,65.6470,0.0000,22,1.0000,0.0000,6590.6997,6564.6993,26.0004,2025-11-04,2025-12-14,239,4.9430,5.4040,102.4518,0.0000,0.0000,14.9703,0.0000,5,1.0000,0.0000,1503.4266,1497.0266,6.4000,2.3760,1,0,""
4,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=70,bb_period=30,bb_std=1.5)",2025-12-14,2026-03-26,613,5.3790,3.5130,21.9646,0.0000,0.0000,62.6628,0.0000,26,1.0000,0.0000,6294.6849,6266.2843,28.4005,2026-03-30,2026-05-09,239,3.4740,3.6560,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"OOS trades=0 < 5"
0,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=70,bb_period=15,bb_std=1.5)",2024-05-09,2024-08-19,613,7.3640,6.0700,25.4383,226.1997,25391.9962,82.0471,0.6031,30,0.9333,75.9888,8233.9084,8204.7080,29.2004,2024-08-23,2024-10-02,239,6.9770,7.0110,27.2997,0.0000,0.0000,9.8530,0.0000,12,1.0000,0.0000,996.8986,985.2987,11.5999,1.0732,1,0,""
1,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=70,bb_period=15,bb_std=1.5)",2024-10-02,2025-01-12,613,7.0150,13.7630,-7.2958,-7.5409,-5.7310,-8.7272,13.5030,15,0.3333,0.4085,-842.7229,-872.7227,29.9998,2025-01-16,2025-02-25,239,14.3880,7.8770,0.3639,0.6333,1.7541,0.0711,1.5869,8,0.2500,1.0966,15.1137,7.1135,8.0002,0.0000,0,1,"IS trades=15 < 20"
2,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=70,bb_period=15,bb_std=1.5)",2025-02-25,2025-06-07,613,7.8100,6.3130,18.0602,836.0683,15597.5039,26.0240,0.1335,19,0.8947,164.5016,2629.1997,2602.4001,26.7996,2025-06-11,2025-07-21,239,8.0270,10.5260,30.8064,0.0000,0.0000,9.8997,0.0000,8,1.0000,0.0000,1004.3672,989.9670,14.4002,1.7058,0,1,"IS trades=19 < 20"
3,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=70,bb_period=15,bb_std=1.5)",2025-07-21,2025-10-31,613,11.1050,5.7340,43.1944,0.0000,0.0000,67.6625,0.0000,22,1.0000,0.0000,6791.4519,6766.2516,25.2003,2025-11-04,2025-12-14,239,4.9430,5.4040,66.9746,0.0000,0.0000,11.6788,0.0000,7,1.0000,0.0000,1177.8808,1167.8806,10.0002,1.5505,1,0,""
4,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=70,bb_period=15,bb_std=1.5)",2025-12-14,2026-03-26,613,5.3790,3.5130,20.8126,0.0000,0.0000,56.7895,0.0000,27,1.0000,0.0000,5707.7487,5678.9484,28.8004,2026-03-30,2026-05-09,239,3.4740,3.6560,37.8811,0.0000,0.0000,2.3341,0.0000,5,1.0000,0.0000,242.2054,233.4051,8.8002,1.8201,1,0,""
0,"rsi_bb_mr(rsi_period=21,rsi_low=25,rsi_high=70,bb_period=20,bb_std=1.5)",2024-05-09,2024-08-19,613,7.3640,6.0700,30.6406,303.9701,24764.8720,53.1428,0.4334,23,0.9130,81.3600,5337.8765,5314.2763,23.6002,2024-08-23,2024-10-02,239,6.9770,7.0110,82.6429,0.0000,0.0000,15.4939,0.0000,9,1.0000,0.0000,1556.9917,1549.3917,7.6000,2.6972,1,0,""
1,"rsi_bb_mr(rsi_period=21,rsi_low=25,rsi_high=70,bb_period=20,bb_std=1.5)",2024-10-02,2025-01-12,613,7.0150,13.7630,-4.5001,-5.7611,-5.2535,-5.6073,11.5679,15,0.2667,0.5660,-535.9278,-560.7277,24.7999,2025-01-16,2025-02-25,239,14.3880,7.8770,-17.3002,-11.6966,-68.8945,-0.5296,0.4938,3,0.0000,0.0000,-46.9609,-52.9611,6.0002,0.0000,0,1,"IS trades=15 < 20"
2,"rsi_bb_mr(rsi_period=21,rsi_low=25,rsi_high=70,bb_period=20,bb_std=1.5)",2025-02-25,2025-06-07,613,7.8100,6.3130,23.3481,0.0000,0.0000,19.9197,0.0000,20,1.0000,0.0000,2008.7726,1991.9729,16.7997,2025-06-11,2025-07-21,239,8.0270,10.5260,46.7862,0.0000,0.0000,20.5546,0.0000,9,1.0000,0.0000,2062.6633,2055.4632,7.2001,2.0039,1,0,""
3,"rsi_bb_mr(rsi_period=21,rsi_low=25,rsi_high=70,bb_period=20,bb_std=1.5)",2025-07-21,2025-10-31,613,11.1050,5.7340,20.7900,0.0000,0.0000,43.1016,0.0000,26,1.0000,0.0000,4330.1597,4310.1596,20.0001,2025-11-04,2025-12-14,239,4.9430,5.4040,1871.0157,0.0000,0.0000,8.8669,0.0000,3,1.0000,0.0000,893.8943,886.6945,7.1997,89.9961,0,1,"OOS trades=3 < 5"
4,"rsi_bb_mr(rsi_period=21,rsi_low=25,rsi_high=70,bb_period=20,bb_std=1.5)",2025-12-14,2026-03-26,613,5.3790,3.5130,22.0175,0.0000,0.0000,47.2876,0.0000,21,1.0000,0.0000,4745.9650,4728.7647,17.2003,2026-03-30,2026-05-09,239,3.4740,3.6560,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"OOS trades=0 < 5"
0,"rsi_bb_mr(rsi_period=21,rsi_low=25,rsi_high=70,bb_period=15,bb_std=1.5)",2024-05-09,2024-08-19,613,7.3640,6.0700,24.5286,180.6515,8649.4840,37.8923,0.6536,20,0.9000,44.0116,3810.4319,3789.2318,21.2000,2024-08-23,2024-10-02,239,6.9770,7.0110,95.1873,0.0000,0.0000,15.9599,0.0000,9,1.0000,0.0000,1602.3880,1595.9881,6.3999,3.8807,1,0,""
1,"rsi_bb_mr(rsi_period=21,rsi_low=25,rsi_high=70,bb_period=15,bb_std=1.5)",2024-10-02,2025-01-12,613,7.0150,13.7630,-5.4771,-6.7195,-6.6419,-5.3708,9.7030,13,0.3077,0.4968,-515.4800,-537.0798,21.5998,2025-01-16,2025-02-25,239,14.3880,7.8770,-17.3002,-11.6966,-68.8945,-0.5296,0.4938,3,0.0000,0.0000,-46.9609,-52.9611,6.0002,0.0000,0,1,"IS trades=13 < 20"
2,"rsi_bb_mr(rsi_period=21,rsi_low=25,rsi_high=70,bb_period=15,bb_std=1.5)",2025-02-25,2025-06-07,613,7.8100,6.3130,24.5550,0.0000,0.0000,19.8339,0.0000,18,1.0000,0.0000,1997.7850,1983.3856,14.3995,2025-06-11,2025-07-21,239,8.0270,10.5260,51.1794,0.0000,0.0000,12.5102,0.0000,6,1.0000,0.0000,1258.2218,1251.0217,7.2001,2.0843,0,1,"IS trades=18 < 20"
3,"rsi_bb_mr(rsi_period=21,rsi_low=25,rsi_high=70,bb_period=15,bb_std=1.5)",2025-07-21,2025-10-31,613,11.1050,5.7340,16.5129,470.4212,6197.9274,22.1366,0.1847,20,0.9000,107.4137,2230.4556,2213.6555,16.8001,2025-11-04,2025-12-14,239,4.9430,5.4040,1970.9180,0.0000,0.0000,7.7536,0.0000,3,1.0000,0.0000,781.3578,775.3580,5.9998,119.3565,0,1,"OOS trades=3 < 5"
4,"rsi_bb_mr(rsi_period=21,rsi_low=25,rsi_high=70,bb_period=15,bb_std=1.5)",2025-12-14,2026-03-26,613,5.3790,3.5130,25.2938,0.0000,0.0000,35.2320,0.0000,18,1.0000,0.0000,3539.1957,3523.1953,16.0004,2026-03-30,2026-05-09,239,3.4740,3.6560,31.8269,0.0000,0.0000,2.2416,0.0000,3,1.0000,0.0000,229.7591,224.1591,5.6000,1.2583,0,1,"IS trades=18 < 20"
0,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=70,bb_period=15,bb_std=2)",2024-05-09,2024-08-19,613,7.3640,6.0700,10.6728,44.1239,241.2024,13.3564,1.3363,22,0.7273,8.3455,1356.4367,1335.6364,20.8003,2024-08-23,2024-10-02,239,6.9770,7.0110,22.8849,0.0000,0.0000,2.4579,0.0000,5,1.0000,0.0000,250.5884,245.7882,4.8002,2.1442,1,0,""
1,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=70,bb_period=15,bb_std=2)",2024-10-02,2025-01-12,613,7.0150,13.7630,-14.9565,-11.0202,-4.5014,-19.3904,21.2939,17,0.2941,0.1171,-1919.4413,-1939.0412,19.5999,2025-01-16,2025-02-25,239,14.3880,7.8770,-13.9940,-10.8361,-17.6984,-4.0156,4.6100,6,0.3333,0.1538,-389.9621,-401.5623,11.6001,0.0000,0,1,"IS trades=17 < 20"
2,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=70,bb_period=15,bb_std=2)",2025-02-25,2025-06-07,613,7.8100,6.3130,20.4692,1012.0882,7014.6711,23.8866,0.0776,29,0.9310,302.0146,2411.0596,2388.6597,22.3999,2025-06-11,2025-07-21,239,8.0270,10.5260,80.3035,0.0000,0.0000,4.4921,0.0000,4,1.0000,0.0000,457.6058,449.2058,8.3999,3.9231,0,1,"OOS trades=4 < 5"
3,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=70,bb_period=15,bb_std=2)",2025-07-21,2025-10-31,613,11.1050,5.7340,8.1685,18.5719,42.6460,9.6450,3.8424,24,0.7500,3.2739,985.3039,964.5033,20.8006,2025-11-04,2025-12-14,239,4.9430,5.4040,17.7574,114.3203,2357.4809,8.1416,0.3379,9,0.8889,23.9801,821.7575,814.1573,7.6002,2.1739,1,0,""
