fold,parameters,train_date_from,train_date_to,train_bars,train_price_start,train_price_end,train_sharpe,train_sortino,train_calmar,train_return,train_maxdd,train_trades,train_win_rate,train_profit_factor,train_pnl,train_net_pnl,train_fees,test_date_from,test_date_to,test_bars,test_price_start,test_price_end,test_sharpe,test_sortino,test_calmar,test_return,test_maxdd,test_trades,test_win_rate,test_profit_factor,test_pnl,test_net_pnl,test_fees,degradation,passed,skipped,skip_reason
1,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=75,bb_period=20,bb_std=1.5)",2024-10-02,2025-01-12,613,61874.0100,95071.9000,-48.2361,-33.7911,-2.6228,-37.0436,38.1276,56,0.2143,0.0681,-3644.7577,-3704.3577,59.6000,2025-01-16,2025-02-25,239,100417.2000,89239.3900,75.0522,0.0000,0.0000,3.3850,0.0000,14,1.0000,0.0000,355.6990,338.4990,17.2000,0.0000,0,0,""
2,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=75,bb_period=20,bb_std=1.5)",2025-02-25,2025-06-07,613,87231.2600,105558.1100,9.6488,16.3387,78.3890,5.1443,8.3923,55,0.6000,1.5937,562.0283,514.4283,47.6000,2025-06-11,2025-07-21,239,108742.3700,118070.1700,125.3408,0.0000,0.0000,5.6798,0.0000,15,1.0000,0.0000,582.7797,567.9797,14.8000,12.9903,1,0,""
3,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=75,bb_period=20,bb_std=1.5)",2025-07-21,2025-10-31,613,118313.1600,110202.9000,52.5953,333.6811,31975.3305,18.9482,0.4960,75,0.9067,30.9005,1954.8217,1894.8217,60.0000,2025-11-04,2025-12-14,239,100542.6400,89360.0000,68.8803,763.8668,5527599.3672,6.3816,0.0937,16,0.9375,72.6471,657.3559,638.1559,19.2000,1.3096,1,0,""
4,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=75,bb_period=20,bb_std=1.5)",2025-12-14,2026-03-26,613,89022.9100,69082.6400,12.4589,18.1470,123.4571,4.7754,4.6514,55,0.7455,2.0033,533.1435,477.5435,55.6000,2026-03-30,2026-05-09,239,66550.0500,80345.4600,-74.5051,-39.6286,-42.6703,-2.4106,2.3217,11,0.0909,0.0011,-223.4628,-241.0628,17.6000,-5.9801,0,0,""
0,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=80,bb_period=30,bb_std=1.5)",2024-05-09,2024-08-19,613,62159.0600,58539.2400,78.7150,0.0000,0.0000,19.4532,0.0000,26,1.0000,0.0000,1967.7175,1945.3175,22.4000,2024-08-23,2024-10-02,239,63628.8400,61164.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"OOS trades=0 < 5"
1,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=80,bb_period=30,bb_std=1.5)",2024-10-02,2025-01-12,613,61874.0100,95071.9000,-13.7502,-15.1109,-9.7913,-5.0238,10.1487,22,0.5000,0.5490,-480.3805,-502.3805,22.0000,2025-01-16,2025-02-25,239,100417.2000,89239.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"OOS trades=0 < 5"
2,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=80,bb_period=30,bb_std=1.5)",2025-02-25,2025-06-07,613,87231.2600,105558.1100,91.0136,0.0000,0.0000,18.8948,0.0000,22,1.0000,0.0000,1905.8813,1889.4813,16.4000,2025-06-11,2025-07-21,239,108742.3700,118070.1700,67.1979,0.0000,0.0000,2.6466,0.0000,6,1.0000,0.0000,270.6562,264.6562,6.0000,0.7383,1,0,""
3,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=80,bb_period=30,bb_std=1.5)",2025-07-21,2025-10-31,613,118313.1600,110202.9000,102.0350,0.0000,0.0000,13.8196,0.0000,27,1.0000,0.0000,1407.9575,1381.9575,26.0000,2025-11-04,2025-12-14,239,100542.6400,89360.0000,514.3434,0.0000,0.0000,1.8497,0.0000,2,1.0000,0.0000,192.9705,184.9705,8.0000,5.0409,0,1,"OOS trades=2 < 5"
4,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=80,bb_period=30,bb_std=1.5)",2025-12-14,2026-03-26,613,89022.9100,69082.6400,42.9602,190.4679,21398.8816,2.5562,0.2922,14,0.7857,11.1286,280.0236,255.6236,24.4000,2026-03-30,2026-05-09,239,66550.0500,80345.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=14 < 20"
0,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=75,bb_period=20,bb_std=1.5)",2024-05-09,2024-08-19,613,62159.0600,58539.2400,135.4723,0.0000,0.0000,21.4583,0.0000,21,1.0000,0.0000,2169.0330,2145.8330,23.2000,2024-08-23,2024-10-02,239,63628.8400,61164.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"OOS trades=0 < 5"
1,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=75,bb_period=20,bb_std=1.5)",2024-10-02,2025-01-12,613,61874.0100,95071.9000,-29.9006,-26.7990,-7.7988,-9.8807,12.8224,18,0.3889,0.2680,-965.2664,-988.0664,22.8000,2025-01-16,2025-02-25,239,100417.2000,89239.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=18 < 20"
2,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=75,bb_period=20,bb_std=1.5)",2025-02-25,2025-06-07,613,87231.2600,105558.1100,92.0438,0.0000,0.0000,25.2081,0.0000,23,1.0000,0.0000,2538.0143,2520.8143,17.2000,2025-06-11,2025-07-21,239,108742.3700,118070.1700,160.1449,0.0000,0.0000,3.8248,0.0000,4,1.0000,0.0000,387.6835,382.4835,5.2000,1.7399,0,1,"OOS trades=4 < 5"
3,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=75,bb_period=20,bb_std=1.5)",2025-07-21,2025-10-31,613,118313.1600,110202.9000,95.6574,0.0000,0.0000,11.9509,0.0000,25,1.0000,0.0000,1222.6874,1195.0875,27.6000,2025-11-04,2025-12-14,239,100542.6400,89360.0000,1004.6652,0.0000,0.0000,1.7076,0.0000,2,1.0000,0.0000,179.5577,170.7578,8.8000,10.5027,0,1,"OOS trades=2 < 5"
4,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=75,bb_period=20,bb_std=1.5)",2025-12-14,2026-03-26,613,89022.9100,69082.6400,63.0790,745.8585,728598.3388,4.5254,0.1076,15,0.8667,54.7567,478.9402,452.5403,26.4000,2026-03-30,2026-05-09,239,66550.0500,80345.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=15 < 20"
0,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=80,bb_period=15,bb_std=1.5)",2024-05-09,2024-08-19,613,62159.0600,58539.2400,81.1933,1178.5173,10400157.4009,10.1562,0.0721,24,0.9583,147.2006,1046.0218,1015.6218,30.4000,2024-08-23,2024-10-02,239,63628.8400,61164.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"OOS trades=0 < 5"
1,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=80,bb_period=15,bb_std=1.5)",2024-10-02,2025-01-12,613,61874.0100,95071.9000,32.4407,83.2032,305095.6445,16.7970,4.2306,36,0.7222,4.4496,1710.0959,1679.6959,30.4000,2025-01-16,2025-02-25,239,100417.2000,89239.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"OOS trades=0 < 5"
2,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=80,bb_period=15,bb_std=1.5)",2025-02-25,2025-06-07,613,87231.2600,105558.1100,120.8618,0.0000,0.0000,24.8049,0.0000,20,1.0000,0.0000,2503.6947,2480.4947,23.2000,2025-06-11,2025-07-21,239,108742.3700,118070.1700,220.8551,0.0000,0.0000,8.4304,0.0000,8,1.0000,0.0000,849.4360,843.0360,6.4000,1.8273,1,0,""
3,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=80,bb_period=15,bb_std=1.5)",2025-07-21,2025-10-31,613,118313.1600,110202.9000,83.0246,6108.8725,90046032.5829,11.8973,0.0157,26,0.9615,1276.3960,1221.7336,1189.7336,32.0000,2025-11-04,2025-12-14,239,100542.6400,89360.0000,3733.8762,0.0000,0.0000,1.4365,0.0000,2,1.0000,0.0000,155.6525,143.6525,12.0000,44.9731,0,1,"OOS trades=2 < 5"
4,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=80,bb_period=15,bb_std=1.5)",2025-12-14,2026-03-26,613,89022.9100,69082.6400,73.1311,5779.4498,2866277.4957,3.2710,0.0072,14,1.0000,0.0000,357.5036,327.1036,30.4000,2026-03-30,2026-05-09,239,66550.0500,80345.4600,0.0000,0.0000,-294.5478,-0.3714,0.3393,1,0.0000,0.0000,-33.1437,-37.1437,4.0000,0.0000,0,1,"IS trades=14 < 20"
0,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=80,bb_period=15,bb_std=1.5)",2024-05-09,2024-08-19,613,62159.0600,58539.2400,82.5569,0.0000,0.0000,17.8518,0.0000,24,1.0000,0.0000,1806.7845,1785.1844,21.6000,2024-08-23,2024-10-02,239,63628.8400,61164.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"OOS trades=0 < 5"
1,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=80,bb_period=15,bb_std=1.5)",2024-10-02,2025-01-12,613,61874.0100,95071.9000,-3.9139,-4.8511,-9.4301,-1.4181,7.5806,24,0.5833,0.8505,-119.8127,-141.8127,22.0000,2025-01-16,2025-02-25,239,100417.2000,89239.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"OOS trades=0 < 5"
2,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=80,bb_period=15,bb_std=1.5)",2025-02-25,2025-06-07,613,87231.2600,105558.1100,103.9915,0.0000,0.0000,22.0513,0.0000,23,1.0000,0.0000,2221.5349,2205.1349,16.4000,2025-06-11,2025-07-21,239,108742.3700,118070.1700,189.7728,0.0000,0.0000,4.0986,0.0000,5,1.0000,0.0000,415.0637,409.8637,5.2000,1.8249,1,0,""
3,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=80,bb_period=15,bb_std=1.5)",2025-07-21,2025-10-31,613,118313.1600,110202.9000,86.1179,4454.4084,85313196.9990,12.3715,0.0221,26,0.9615,747.5693,1260.3534,1237.1534,23.2000,2025-11-04,2025-12-14,239,100542.6400,89360.0000,514.3434,0.0000,0.0000,1.8417,0.0000,2,1.0000,0.0000,192.9705,184.1705,8.8000,5.9725,0,1,"OOS trades=2 < 5"
4,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=80,bb_period=15,bb_std=1.5)",2025-12-14,2026-03-26,613,89022.9100,69082.6400,80.9862,0.0000,0.0000,5.2767,0.0000,14,1.0000,0.0000,549.2684,527.6684,21.6000,2026-03-30,2026-05-09,239,66550.0500,80345.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=14 < 20"
0,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=75,bb_period=15,bb_std=1.5)",2024-05-09,2024-08-19,613,62159.0600,58539.2400,106.2589,0.0000,0.0000,17.7811,0.0000,20,1.0000,0.0000,1799.3072,1778.1072,21.2000,2024-08-23,2024-10-02,239,63628.8400,61164.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"OOS trades=0 < 5"
1,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=75,bb_period=15,bb_std=1.5)",2024-10-02,2025-01-12,613,61874.0100,95071.9000,-27.4353,-25.3011,-8.4362,-8.8079,11.8536,17,0.4118,0.2961,-858.7876,-880.7876,22.0000,2025-01-16,2025-02-25,239,100417.2000,89239.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=17 < 20"
2,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=75,bb_period=15,bb_std=1.5)",2025-02-25,2025-06-07,613,87231.2600,105558.1100,93.0305,0.0000,0.0000,26.6634,0.0000,23,1.0000,0.0000,2682.7408,2666.3408,16.4000,2025-06-11,2025-07-21,239,108742.3700,118070.1700,160.1449,0.0000,0.0000,3.8208,0.0000,4,1.0000,0.0000,387.6835,382.0835,5.6000,1.7214,0,1,"OOS trades=4 < 5"
3,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=75,bb_period=15,bb_std=1.5)",2025-07-21,2025-10-31,613,118313.1600,110202.9000,88.0223,0.0000,0.0000,10.0951,0.0000,22,1.0000,0.0000,1031.1084,1009.5084,21.6000,2025-11-04,2025-12-14,239,100542.6400,89360.0000,1004.6652,0.0000,0.0000,1.7036,0.0000,2,1.0000,0.0000,179.5577,170.3578,9.2000,11.4138,0,1,"OOS trades=2 < 5"
4,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=75,bb_period=15,bb_std=1.5)",2025-12-14,2026-03-26,613,89022.9100,69082.6400,81.6897,0.0000,0.0000,5.8858,0.0000,14,1.0000,0.0000,610.5775,588.5775,22.0000,2026-03-30,2026-05-09,239,66550.0500,80345.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=14 < 20"
0,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=80,bb_period=15,bb_std=1.5)",2024-05-09,2024-08-19,613,62159.0600,58539.2400,40.5939,174.0156,73820.4226,18.8508,1.3544,55,0.7455,10.2205,1937.8775,1885.0775,52.8000,2024-08-23,2024-10-02,239,63628.8400,61164.0100,51.9108,164.4068,2139019.4772,6.6500,0.6362,15,0.8667,11.3408,685.4026,665.0027,20.4000,1.2788,1,0,""
1,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=80,bb_period=15,bb_std=1.5)",2024-10-02,2025-01-12,613,61874.0100,95071.9000,-39.7017,-30.5956,-2.9675,-31.9395,33.6985,59,0.2881,0.1051,-3139.9514,-3193.9514,54.0000,2025-01-16,2025-02-25,239,100417.2000,89239.3900,53.6866,408.5400,197279.5301,2.1695,0.1213,9,0.7778,22.7492,234.9476,216.9476,18.0000,0.0000,0,0,""
2,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=80,bb_period=15,bb_std=1.5)",2025-02-25,2025-06-07,613,87231.2600,105558.1100,99.6444,0.0000,0.0000,44.6296,0.0000,48,1.0000,0.0000,4503.7615,4462.9615,40.8000,2025-06-11,2025-07-21,239,108742.3700,118070.1700,98.4703,0.0000,0.0000,7.4364,0.0000,17,1.0000,0.0000,758.8429,743.6429,15.2000,0.9882,1,0,""
3,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=80,bb_period=15,bb_std=1.5)",2025-07-21,2025-10-31,613,118313.1600,110202.9000,34.6331,140.7256,8533.6916,14.3525,1.3448,62,0.7903,8.9685,1488.8531,1435.2531,53.6000,2025-11-04,2025-12-14,239,100542.6400,89360.0000,43.3037,131.6306,48053.8098,4.4119,0.4354,18,0.8333,11.7436,462.7897,441.1897,21.6000,1.2504,1,0,""
4,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=80,bb_period=15,bb_std=1.5)",2025-12-14,2026-03-26,613,89022.9100,69082.6400,25.2095,44.6185,1099.2133,6.9678,2.1583,47,0.8298,4.0475,748.3816,696.7816,51.6000,2026-03-30,2026-05-09,239,66550.0500,80345.4600,-23.5984,-24.7952,-53.4035,-1.2693,1.6393,13,0.3077,0.2861,-113.3260,-126.9260,13.6000,-0.9361,0,0,""
0,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=70,bb_period=20,bb_std=2)",2024-05-09,2024-08-19,613,62159.0600,58539.2400,71.1014,726.1486,16029953.9796,18.3710,0.2408,35,0.9143,72.4078,1865.1016,1837.1016,28.0000,2024-08-23,2024-10-02,239,63628.8400,61164.0100,44.1578,213.1358,1017424.2841,4.3104,0.4670,11,0.7273,10.5678,443.0419,431.0419,12.0000,0.6211,1,0,""
1,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=70,bb_period=20,bb_std=2)",2024-10-02,2025-01-12,613,61874.0100,95071.9000,-57.8957,-36.6986,-3.9148,-24.4005,25.5442,23,0.1739,0.0669,-2410.8538,-2440.0538,29.2000,2025-01-16,2025-02-25,239,100417.2000,89239.3900,40.4908,220.2967,46456.1908,0.5926,0.0674,4,0.7500,12.1746,66.8603,59.2603,7.6000,0.0000,0,1,"OOS trades=4 < 5"
2,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=70,bb_period=20,bb_std=2)",2025-02-25,2025-06-07,613,87231.2600,105558.1100,32.6587,82.3275,89287.9665,9.3829,2.2241,26,0.7308,4.9530,962.2871,938.2871,24.0000,2025-06-11,2025-07-21,239,108742.3700,118070.1700,136.4405,0.0000,0.0000,3.9031,0.0000,7,1.0000,0.0000,398.7053,390.3053,8.4000,4.1778,1,0,""
3,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=70,bb_period=20,bb_std=2)",2025-07-21,2025-10-31,613,118313.1600,110202.9000,55.0683,403.6765,934957.8111,13.9955,0.1694,39,0.9487,41.5229,1431.5474,1399.5474,32.0000,2025-11-04,2025-12-14,239,100542.6400,89360.0000,109.7278,0.0000,0.0000,6.0266,0.0000,10,1.0000,0.0000,614.2558,602.6559,11.6000,1.9926,1,0,""
4,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=70,bb_period=20,bb_std=2)",2025-12-14,2026-03-26,613,89022.9100,69082.6400,67.2470,1215.2275,219093042.0920,20.9779,0.1441,33,0.9091,142.4845,2128.5903,2097.7903,30.8000,2026-03-30,2026-05-09,239,66550.0500,80345.4600,0.0000,0.0000,-373.0650,-0.3394,0.2673,1,0.0000,0.0000,-25.9390,-33.9390,8.0000,0.0000,0,1,"OOS trades=1 < 5"
0,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=70,bb_period=15,bb_std=1.5)",2024-05-09,2024-08-19,613,62159.0600,58539.2400,61.2925,1386.2489,24357426815.3744,31.1248,0.2666,33,0.8788,99.8607,3141.2796,3112.4796,28.8000,2024-08-23,2024-10-02,239,63628.8400,61164.0100,105.2159,0.0000,0.0000,8.0522,0.0000,10,1.0000,0.0000,814.4157,805.2157,9.2000,1.7166,1,0,""
1,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=70,bb_period=15,bb_std=1.5)",2024-10-02,2025-01-12,613,61874.0100,95071.9000,-30.7857,-27.0635,-8.7299,-9.1503,11.4548,17,0.4118,0.2432,-885.4324,-915.0324,29.6000,2025-01-16,2025-02-25,239,100417.2000,89239.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=17 < 20"
2,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=70,bb_period=15,bb_std=1.5)",2025-02-25,2025-06-07,613,87231.2600,105558.1100,60.6976,503.5775,416338752.0070,17.2128,0.4956,24,0.8333,32.5753,1744.0807,1721.2807,22.8000,2025-06-11,2025-07-21,239,108742.3700,118070.1700,128.3422,0.0000,0.0000,2.6981,0.0000,4,1.0000,0.0000,276.6116,269.8116,6.8000,2.1145,0,1,"OOS trades=4 < 5"
3,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=70,bb_period=15,bb_std=1.5)",2025-07-21,2025-10-31,613,118313.1600,110202.9000,79.4188,1452.7177,28933965.2030,17.4817,0.1116,34,0.9412,155.3041,1775.3724,1748.1724,27.2000,2025-11-04,2025-12-14,239,100542.6400,89360.0000,117.1508,0.0000,0.0000,5.8475,0.0000,8,1.0000,0.0000,596.3462,584.7462,11.6000,1.4751,1,0,""
4,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=70,bb_period=15,bb_std=1.5)",2025-12-14,2026-03-26,613,89022.9100,69082.6400,78.6170,0.0000,0.0000,17.6530,0.0000,26,1.0000,0.0000,1792.4982,1765.2982,27.2000,2026-03-30,2026-05-09,239,66550.0500,80345.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"OOS trades=0 < 5"
0,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=80,bb_period=30,bb_std=2)",2024-05-09,2024-08-19,613,62159.0600,58539.2400,94.3251,0.0000,0.0000,16.6730,0.0000,25,1.0000,0.0000,1690.4983,1667.2983,23.2000,2024-08-23,2024-10-02,239,63628.8400,61164.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"OOS trades=0 < 5"
1,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=80,bb_period=30,bb_std=2)",2024-10-02,2025-01-12,613,61874.0100,95071.9000,-15.9441,-17.5351,-9.2276,-5.6694,10.8307,17,0.4118,0.5180,-548.9444,-566.9444,18.0000,2025-01-16,2025-02-25,239,100417.2000,89239.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=17 < 20"
2,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=80,bb_period=30,bb_std=2)",2025-02-25,2025-06-07,613,87231.2600,105558.1100,100.5604,0.0000,0.0000,25.5374,0.0000,22,1.0000,0.0000,2571.3450,2553.7450,17.6000,2025-06-11,2025-07-21,239,108742.3700,118070.1700,225.1050,0.0000,0.0000,8.2485,0.0000,8,1.0000,0.0000,830.8544,824.8544,6.0000,2.2385,1,0,""
3,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=80,bb_period=30,bb_std=2)",2025-07-21,2025-10-31,613,118313.1600,110202.9000,107.0911,0.0000,0.0000,7.5286,0.0000,18,1.0000,0.0000,774.4617,752.8617,21.6000,2025-11-04,2025-12-14,239,100542.6400,89360.0000,3733.8762,0.0000,0.0000,1.4725,0.0000,2,1.0000,0.0000,155.6525,147.2525,8.4000,34.8663,0,1,"IS trades=18 < 20"
4,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=80,bb_period=30,bb_std=2)",2025-12-14,2026-03-26,613,89022.9100,69082.6400,82.3505,2147.8409,2849374.2054,4.1513,0.0232,14,0.9286,268.9232,435.1340,415.1340,20.0000,2026-03-30,2026-05-09,239,66550.0500,80345.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=14 < 20"
0,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=70,bb_period=20,bb_std=1.5)",2024-05-09,2024-08-19,613,62159.0600,58539.2400,70.1231,1895.0220,240427588335.7838,39.0264,0.2124,36,0.9167,145.9461,3934.6368,3902.6368,32.0000,2024-08-23,2024-10-02,239,63628.8400,61164.0100,116.9776,0.0000,0.0000,9.8988,0.0000,10,1.0000,0.0000,999.4804,989.8805,9.6000,1.6682,1,0,""
1,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=70,bb_period=20,bb_std=1.5)",2024-10-02,2025-01-12,613,61874.0100,95071.9000,-30.3116,-26.9814,-9.1107,-8.7166,10.9759,18,0.3889,0.2499,-839.6594,-871.6594,32.0000,2025-01-16,2025-02-25,239,100417.2000,89239.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=18 < 20"
2,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=70,bb_period=20,bb_std=1.5)",2025-02-25,2025-06-07,613,87231.2600,105558.1100,49.9434,222.7275,32999944.9950,15.3184,1.4292,24,0.7500,10.5798,1557.4449,1531.8449,25.6000,2025-06-11,2025-07-21,239,108742.3700,118070.1700,128.3422,0.0000,0.0000,2.7021,0.0000,4,1.0000,0.0000,276.6116,270.2116,6.4000,2.5698,0,1,"OOS trades=4 < 5"
3,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=70,bb_period=20,bb_std=1.5)",2025-07-21,2025-10-31,613,118313.1600,110202.9000,74.8135,959.5008,8464025.2592,18.4969,0.1648,39,0.9487,106.0323,1882.8866,1849.6866,33.2000,2025-11-04,2025-12-14,239,100542.6400,89360.0000,127.1766,0.0000,0.0000,6.6283,0.0000,9,1.0000,0.0000,674.4256,662.8257,11.6000,1.6999,1,0,""
4,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=70,bb_period=20,bb_std=1.5)",2025-12-14,2026-03-26,613,89022.9100,69082.6400,65.9411,0.0000,0.0000,14.1242,0.0000,29,1.0000,0.0000,1444.8173,1412.4173,32.4000,2026-03-30,2026-05-09,239,66550.0500,80345.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"OOS trades=0 < 5"
0,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=75,bb_period=20,bb_std=2)",2024-05-09,2024-08-19,613,62159.0600,58539.2400,59.7679,484.9327,9238906.9046,13.5294,0.3290,27,0.8889,40.4050,1378.1379,1352.9379,25.2000,2024-08-23,2024-10-02,239,63628.8400,61164.0100,41.6661,207.5333,4324368.5717,2.6058,0.3340,6,0.6667,9.2798,270.5815,260.5815,10.0000,0.6971,1,0,""
1,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=75,bb_period=20,bb_std=2)",2024-10-02,2025-01-12,613,61874.0100,95071.9000,-49.1997,-34.5733,-4.5281,-20.3012,22.0842,23,0.2609,0.1166,-2004.5228,-2030.1228,25.6000,2025-01-16,2025-02-25,239,100417.2000,89239.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"OOS trades=0 < 5"
2,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=75,bb_period=20,bb_std=2)",2025-02-25,2025-06-07,613,87231.2600,105558.1100,48.4956,276.0298,3049812.5058,13.2280,0.7902,27,0.8148,16.6275,1343.5982,1322.7982,20.8000,2025-06-11,2025-07-21,239,108742.3700,118070.1700,213.5028,0.0000,0.0000,5.5279,0.0000,7,1.0000,0.0000,559.5916,552.7916,6.8000,4.4025,1,0,""
3,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=75,bb_period=20,bb_std=2)",2025-07-21,2025-10-31,613,118313.1600,110202.9000,51.7829,1010.9055,387529.9802,8.2482,0.1301,28,0.7500,75.0244,850.4213,824.8213,25.6000,2025-11-04,2025-12-14,239,100542.6400,89360.0000,115.4864,0.0000,0.0000,3.8932,0.0000,7,1.0000,0.0000,399.7156,389.3156,10.4000,2.2302,1,0,""
