sharpe_ratio,sortino_ratio,calmar_ratio,total_return,max_drawdown_pct,win_rate,profit_factor,total_trades,parameters,plateau_ratio,avg_neighbor_sharpe,neighbor_count,composite_score,cc_sharpe,cc_calmar,cc_profit_factor,cc_plateau,cc_trades,cc_cost_stress,cc_win_rate,cc_dd_penalty,wfo_pass_rate,wfo_avg_test_sharpe
-6.1676,-5.7489,nan,-18579.2724,186.3905,0.0750,0.0026,40,"keltner_breakout(ema=40,atr=14,atr_mult=3.2,atr_pct_min=0.005)",0.0000,-5.7072,8,-1.4879,0.0000,0.0000,0.0000,0.0000,0.0261,0.0000,0.0000,1.5139,-1.0000,0.0000
-6.1676,-5.7489,nan,-18579.2724,186.3905,0.0750,0.0026,40,"keltner_breakout(ema=40,atr=14,atr_mult=3.2,atr_pct_min=0)",0.0000,-5.6415,7,-1.4879,0.0000,0.0000,0.0000,0.0000,0.0261,0.0000,0.0000,1.5139,-1.0000,0.0000
-4.5942,-4.4132,nan,-19333.1965,191.8371,0.1151,0.0314,139,"rsi2(rsi_period=2,entry_low=15,entry_high=90,trend=50)",0.0000,-4.9594,5,-1.4955,0.0000,0.0000,0.0000,0.0000,0.0729,0.0000,0.0000,1.5684,-1.0000,0.0000
-5.1565,-4.9042,nan,-18833.7349,188.6927,0.0000,0.0000,35,"keltner_breakout(ema=50,atr=14,atr_mult=3.5,atr_pct_min=0.005)",0.0000,-5.4207,7,-1.5140,0.0000,0.0000,0.0000,0.0000,0.0229,0.0000,0.0000,1.5369,-1.0000,0.0000
-5.1565,-4.9042,nan,-18833.7349,188.6927,0.0000,0.0000,35,"keltner_breakout(ema=50,atr=14,atr_mult=3.5,atr_pct_min=0)",0.0000,-5.4648,6,-1.5140,0.0000,0.0000,0.0000,0.0000,0.0229,0.0000,0.0000,1.5369,-1.0000,0.0000
-5.1565,-4.9042,nan,-18833.7349,188.6927,0.0000,0.0000,35,"keltner_breakout(ema=50,atr=14,atr_mult=3.5,atr_pct_min=0.008)",0.0000,-5.4648,6,-1.5140,0.0000,0.0000,0.0000,0.0000,0.0229,0.0000,0.0000,1.5369,-1.0000,0.0000
-4.8809,-4.6653,nan,-19186.9667,192.2024,0.0000,0.0000,32,"keltner_breakout(ema=50,atr=10,atr_mult=3.5,atr_pct_min=0.008)",0.0000,-6.3306,5,-1.5510,0.0000,0.0000,0.0000,0.0000,0.0210,0.0000,0.0000,1.5720,-1.0000,0.0000
-4.8809,-4.6653,nan,-19186.9667,192.2024,0.0000,0.0000,32,"keltner_breakout(ema=50,atr=10,atr_mult=3.5,atr_pct_min=0.005)",0.0000,-6.0890,6,-1.5510,0.0000,0.0000,0.0000,0.0000,0.0210,0.0000,0.0000,1.5720,-1.0000,0.0000
-4.8809,-4.6653,nan,-19186.9667,192.2024,0.0000,0.0000,32,"keltner_breakout(ema=50,atr=10,atr_mult=3.5,atr_pct_min=0)",0.0000,-6.3306,5,-1.5510,0.0000,0.0000,0.0000,0.0000,0.0210,0.0000,0.0000,1.5720,-1.0000,0.0000
-6.3362,-5.8848,nan,-19318.5940,194.0414,0.0217,0.0022,46,"keltner_breakout(ema=40,atr=30,atr_mult=3.2,atr_pct_min=0)",0.0000,-6.1810,6,-1.5607,0.0000,0.0000,0.0000,0.0000,0.0297,0.0000,0.0000,1.5904,-1.0000,0.0000
-6.3362,-5.8848,nan,-19318.5940,194.0414,0.0217,0.0022,46,"keltner_breakout(ema=40,atr=30,atr_mult=3.2,atr_pct_min=0.005)",0.0000,-6.2032,7,-1.5607,0.0000,0.0000,0.0000,0.0000,0.0297,0.0000,0.0000,1.5904,-1.0000,0.0000
-6.3362,-5.8848,nan,-19318.5940,194.0414,0.0217,0.0022,46,"keltner_breakout(ema=40,atr=30,atr_mult=3.2,atr_pct_min=0.008)",0.0000,-6.1810,6,-1.5607,0.0000,0.0000,0.0000,0.0000,0.0297,0.0000,0.0000,1.5904,-1.0000,0.0000
-5.4184,-5.1279,nan,-19702.5411,197.9522,0.0424,0.0049,118,"rsi2(rsi_period=3,entry_low=15,entry_high=85,trend=200)",0.0000,-4.5173,4,-1.5639,0.0000,0.0000,0.0000,0.0000,0.0657,0.0000,0.0000,1.6295,-1.0000,0.0000
-5.9132,-5.5413,nan,-19356.3034,194.5899,0.0638,0.0055,47,"keltner_breakout(ema=30,atr=30,atr_mult=2.8,atr_pct_min=0.008)",0.0000,-7.9240,6,-1.5656,0.0000,0.0000,0.0000,0.0000,0.0303,0.0000,0.0000,1.5959,-1.0000,0.0000
-5.9132,-5.5413,nan,-19356.3034,194.5899,0.0638,0.0055,47,"keltner_breakout(ema=30,atr=30,atr_mult=2.8,atr_pct_min=0.005)",0.0000,-7.6368,7,-1.5656,0.0000,0.0000,0.0000,0.0000,0.0303,0.0000,0.0000,1.5959,-1.0000,0.0000
-5.9132,-5.5413,nan,-19356.3034,194.5899,0.0638,0.0055,47,"keltner_breakout(ema=30,atr=30,atr_mult=2.8,atr_pct_min=0)",0.0000,-7.9240,6,-1.5656,0.0000,0.0000,0.0000,0.0000,0.0303,0.0000,0.0000,1.5959,-1.0000,0.0000
-6.4869,-6.0049,nan,-19643.6164,197.5249,0.1333,0.0105,45,"keltner_breakout(ema=30,atr=14,atr_mult=2.8,atr_pct_min=0.008)",0.0000,-7.2720,7,-1.5961,0.0000,0.0000,0.0000,0.0000,0.0291,0.0000,0.0000,1.6252,-1.0000,0.0000
-6.4869,-6.0049,nan,-19643.6164,197.5249,0.1333,0.0105,45,"keltner_breakout(ema=30,atr=14,atr_mult=2.8,atr_pct_min=0.005)",0.0000,-7.1739,8,-1.5961,0.0000,0.0000,0.0000,0.0000,0.0291,0.0000,0.0000,1.6252,-1.0000,0.0000
-6.4869,-6.0049,nan,-19643.6164,197.5249,0.1333,0.0105,45,"keltner_breakout(ema=30,atr=14,atr_mult=2.8,atr_pct_min=0)",0.0000,-7.2720,7,-1.5961,0.0000,0.0000,0.0000,0.0000,0.0291,0.0000,0.0000,1.6252,-1.0000,0.0000
-4.2662,-4.1847,nan,-20488.0172,205.7584,0.0925,0.0950,173,"rsi2(rsi_period=2,entry_low=15,entry_high=85,trend=100)",0.0000,-3.9443,5,-1.6257,0.0000,0.0000,0.0000,0.0000,0.0819,0.0000,0.0000,1.7076,-1.0000,0.0000
-5.7412,-5.3990,nan,-20020.3030,201.0797,0.0222,0.0023,45,"keltner_breakout(ema=40,atr=20,atr_mult=3.2,atr_pct_min=0)",0.0000,-5.4674,7,-1.6317,0.0000,0.0000,0.0000,0.0000,0.0291,0.0000,0.0000,1.6608,-1.0000,0.0000
-5.7412,-5.3990,nan,-20020.3030,201.0797,0.0222,0.0023,45,"keltner_breakout(ema=40,atr=20,atr_mult=3.2,atr_pct_min=0.005)",0.0000,-5.5017,8,-1.6317,0.0000,0.0000,0.0000,0.0000,0.0291,0.0000,0.0000,1.6608,-1.0000,0.0000
-5.7412,-5.3990,nan,-20020.3030,201.0797,0.0222,0.0023,45,"keltner_breakout(ema=40,atr=20,atr_mult=3.2,atr_pct_min=0.008)",0.0000,-5.4674,7,-1.6317,0.0000,0.0000,0.0000,0.0000,0.0291,0.0000,0.0000,1.6608,-1.0000,0.0000
-7.1724,-6.5362,nan,-20358.6610,204.0120,0.0000,0.0000,45,"keltner_breakout(ema=50,atr=30,atr_mult=3.5,atr_pct_min=0.008)",0.0000,-5.9323,5,-1.6610,0.0000,0.0000,0.0000,0.0000,0.0291,0.0000,0.0000,1.6901,-1.0000,0.0000
-7.1724,-6.5362,nan,-20358.6610,204.0120,0.0000,0.0000,45,"keltner_breakout(ema=50,atr=30,atr_mult=3.5,atr_pct_min=0.005)",0.0000,-6.1390,6,-1.6610,0.0000,0.0000,0.0000,0.0000,0.0291,0.0000,0.0000,1.6901,-1.0000,0.0000
-7.1724,-6.5362,nan,-20358.6610,204.0120,0.0000,0.0000,45,"keltner_breakout(ema=50,atr=30,atr_mult=3.5,atr_pct_min=0)",0.0000,-5.9323,5,-1.6610,0.0000,0.0000,0.0000,0.0000,0.0291,0.0000,0.0000,1.6901,-1.0000,0.0000
-5.6856,-5.3527,nan,-20430.1755,205.2059,0.0577,0.0044,52,"keltner_breakout(ema=30,atr=20,atr_mult=2.8,atr_pct_min=0.008)",0.0000,-7.0147,7,-1.6687,0.0000,0.0000,0.0000,0.0000,0.0333,0.0000,0.0000,1.7021,-1.0000,0.0000
-5.6856,-5.3527,nan,-20430.1755,205.2059,0.0577,0.0044,52,"keltner_breakout(ema=30,atr=20,atr_mult=2.8,atr_pct_min=0.005)",0.0000,-6.8485,8,-1.6687,0.0000,0.0000,0.0000,0.0000,0.0333,0.0000,0.0000,1.7021,-1.0000,0.0000
-5.6856,-5.3527,nan,-20430.1755,205.2059,0.0577,0.0044,52,"keltner_breakout(ema=30,atr=20,atr_mult=2.8,atr_pct_min=0)",0.0000,-7.0147,7,-1.6687,0.0000,0.0000,0.0000,0.0000,0.0333,0.0000,0.0000,1.7021,-1.0000,0.0000
-6.8148,-6.2622,nan,-21238.3410,215.8374,0.1136,0.0194,88,"rsi2(rsi_period=2,entry_low=10,entry_high=95,trend=200)",0.0000,-6.3401,5,-1.7556,0.0000,0.0000,0.0000,0.0000,0.0527,0.0000,0.0000,1.8084,-1.0000,0.0000
-7.0142,-6.4158,-0.4639,-21512.7435,215.5415,0.0000,0.0000,42,"keltner_breakout(ema=50,atr=20,atr_mult=3.5,atr_pct_min=0.008)",0.0000,-5.1311,6,-1.7781,0.0000,0.0000,0.0000,0.0000,0.0273,0.0000,0.0000,1.8054,-1.0000,0.0000
-7.0142,-6.4158,-0.4639,-21512.7435,215.5415,0.0000,0.0000,42,"keltner_breakout(ema=50,atr=20,atr_mult=3.5,atr_pct_min=0.005)",0.0000,-5.4001,7,-1.7781,0.0000,0.0000,0.0000,0.0000,0.0273,0.0000,0.0000,1.8054,-1.0000,0.0000
-7.0142,-6.4158,-0.4639,-21512.7435,215.5415,0.0000,0.0000,42,"keltner_breakout(ema=50,atr=20,atr_mult=3.5,atr_pct_min=0)",0.0000,-5.1311,6,-1.7781,0.0000,0.0000,0.0000,0.0000,0.0273,0.0000,0.0000,1.8054,-1.0000,0.0000
-4.8523,-4.6405,nan,-22546.7111,228.6525,0.1757,0.0282,74,"keltner_breakout(ema=20,atr=10,atr_mult=2,atr_pct_min=0.008)",0.0000,-8.0883,5,-1.8908,0.0000,0.0000,0.0000,0.0000,0.0457,0.0000,0.0000,1.9365,-1.0000,0.0000
-4.8523,-4.6405,nan,-22546.7111,228.6525,0.1757,0.0282,74,"keltner_breakout(ema=20,atr=10,atr_mult=2,atr_pct_min=0)",0.0000,-8.0883,5,-1.8908,0.0000,0.0000,0.0000,0.0000,0.0457,0.0000,0.0000,1.9365,-1.0000,0.0000
-4.8523,-4.6405,nan,-22546.7111,228.6525,0.1757,0.0282,74,"keltner_breakout(ema=20,atr=10,atr_mult=2,atr_pct_min=0.005)",0.0000,-7.5490,6,-1.8908,0.0000,0.0000,0.0000,0.0000,0.0457,0.0000,0.0000,1.9365,-1.0000,0.0000
-4.2906,-4.1420,nan,-23044.2179,231.2589,0.1000,0.0039,50,"keltner_breakout(ema=40,atr=10,atr_mult=3,atr_pct_min=0.008)",0.0000,-5.8212,6,-1.9304,0.0000,0.0000,0.0000,0.0000,0.0322,0.0000,0.0000,1.9626,-1.0000,0.0000
-4.2906,-4.1420,nan,-23044.2179,231.2589,0.1000,0.0039,50,"keltner_breakout(ema=40,atr=10,atr_mult=3,atr_pct_min=0.005)",0.0000,-5.6025,7,-1.9304,0.0000,0.0000,0.0000,0.0000,0.0322,0.0000,0.0000,1.9626,-1.0000,0.0000
-4.2906,-4.1420,nan,-23044.2179,231.2589,0.1000,0.0039,50,"keltner_breakout(ema=40,atr=10,atr_mult=3,atr_pct_min=0)",0.0000,-5.8212,6,-1.9304,0.0000,0.0000,0.0000,0.0000,0.0322,0.0000,0.0000,1.9626,-1.0000,0.0000
-6.9564,-6.3715,nan,-23279.9601,233.5517,0.0169,0.0009,59,"keltner_breakout(ema=40,atr=30,atr_mult=3,atr_pct_min=0)",0.0000,-5.6942,6,-1.9481,0.0000,0.0000,0.0000,0.0000,0.0374,0.0000,0.0000,1.9855,-1.0000,0.0000
-6.9564,-6.3715,nan,-23279.9601,233.5517,0.0169,0.0009,59,"keltner_breakout(ema=40,atr=30,atr_mult=3,atr_pct_min=0.005)",0.0000,-5.8745,7,-1.9481,0.0000,0.0000,0.0000,0.0000,0.0374,0.0000,0.0000,1.9855,-1.0000,0.0000
-6.9564,-6.3715,nan,-23279.9601,233.5517,0.0169,0.0009,59,"keltner_breakout(ema=40,atr=30,atr_mult=3,atr_pct_min=0.008)",0.0000,-5.6942,6,-1.9481,0.0000,0.0000,0.0000,0.0000,0.0374,0.0000,0.0000,1.9855,-1.0000,0.0000
-4.9465,-4.7226,nan,-24072.7852,241.3817,0.0345,0.0006,58,"keltner_breakout(ema=40,atr=20,atr_mult=3,atr_pct_min=0.005)",0.0000,-5.8313,8,-2.0270,0.0000,0.0000,0.0000,0.0000,0.0368,0.0000,0.0000,2.0638,-1.0000,0.0000
-4.9465,-4.7226,nan,-24072.7852,241.3817,0.0345,0.0006,58,"keltner_breakout(ema=40,atr=20,atr_mult=3,atr_pct_min=0.008)",0.0000,-5.9576,7,-2.0270,0.0000,0.0000,0.0000,0.0000,0.0368,0.0000,0.0000,2.0638,-1.0000,0.0000
-4.9465,-4.7226,nan,-24072.7852,241.3817,0.0345,0.0006,58,"keltner_breakout(ema=40,atr=20,atr_mult=3,atr_pct_min=0)",0.0000,-5.9576,7,-2.0270,0.0000,0.0000,0.0000,0.0000,0.0368,0.0000,0.0000,2.0638,-1.0000,0.0000
-6.1461,-5.7315,nan,-24093.1012,242.5382,0.0580,0.0052,69,"keltner_breakout(ema=30,atr=20,atr_mult=2.5,atr_pct_min=0.008)",0.0000,-5.1756,7,-2.0324,0.0000,0.0000,0.0000,0.0000,0.0430,0.0000,0.0000,2.0754,-1.0000,0.0000
-6.1461,-5.7315,nan,-24093.1012,242.5382,0.0580,0.0052,69,"keltner_breakout(ema=30,atr=20,atr_mult=2.5,atr_pct_min=0.005)",0.0000,-5.2969,8,-2.0324,0.0000,0.0000,0.0000,0.0000,0.0430,0.0000,0.0000,2.0754,-1.0000,0.0000
-6.1461,-5.7315,nan,-24093.1012,242.5382,0.0580,0.0052,69,"keltner_breakout(ema=30,atr=20,atr_mult=2.5,atr_pct_min=0)",0.0000,-5.1756,7,-2.0324,0.0000,0.0000,0.0000,0.0000,0.0430,0.0000,0.0000,2.0754,-1.0000,0.0000
-5.7693,-5.4224,nan,-23834.2387,243.0654,0.1200,0.0238,75,"keltner_breakout(ema=20,atr=30,atr_mult=2,atr_pct_min=0.008)",0.0000,-8.5214,5,-2.0344,0.0000,0.0000,0.0000,0.0000,0.0462,0.0000,0.0000,2.0807,-1.0000,0.0000
-5.7693,-5.4224,nan,-23834.2387,243.0654,0.1200,0.0238,75,"keltner_breakout(ema=20,atr=30,atr_mult=2,atr_pct_min=0.005)",0.0000,-8.0627,6,-2.0344,0.0000,0.0000,0.0000,0.0000,0.0462,0.0000,0.0000,2.0807,-1.0000,0.0000
-5.7693,-5.4224,nan,-23834.2387,243.0654,0.1200,0.0238,75,"keltner_breakout(ema=20,atr=30,atr_mult=2,atr_pct_min=0)",0.0000,-8.5214,5,-2.0344,0.0000,0.0000,0.0000,0.0000,0.0462,0.0000,0.0000,2.0807,-1.0000,0.0000
-6.5846,-6.0821,nan,-24458.7513,245.5034,0.0577,0.0026,52,"keltner_breakout(ema=40,atr=14,atr_mult=3,atr_pct_min=0)",0.0000,-5.9756,7,-2.0717,0.0000,0.0000,0.0000,0.0000,0.0333,0.0000,0.0000,2.1050,-1.0000,0.0000
-6.5846,-6.0821,nan,-24458.7513,245.5034,0.0577,0.0026,52,"keltner_breakout(ema=40,atr=14,atr_mult=3,atr_pct_min=0.005)",0.0000,-6.0517,8,-2.0717,0.0000,0.0000,0.0000,0.0000,0.0333,0.0000,0.0000,2.1050,-1.0000,0.0000
-6.5846,-6.0821,nan,-24458.7513,245.5034,0.0577,0.0026,52,"keltner_breakout(ema=40,atr=14,atr_mult=3,atr_pct_min=0.008)",0.0000,-5.9756,7,-2.0717,0.0000,0.0000,0.0000,0.0000,0.0333,0.0000,0.0000,2.1050,-1.0000,0.0000
-5.9130,-5.5411,nan,-24709.7112,248.8931,0.0541,0.0055,74,"keltner_breakout(ema=30,atr=30,atr_mult=2.5,atr_pct_min=0)",0.0000,-7.1575,6,-2.0932,0.0000,0.0000,0.0000,0.0000,0.0457,0.0000,0.0000,2.1389,-1.0000,0.0000
-5.9130,-5.5411,nan,-24709.7112,248.8931,0.0541,0.0055,74,"keltner_breakout(ema=30,atr=30,atr_mult=2.5,atr_pct_min=0.005)",0.0000,-6.9797,7,-2.0932,0.0000,0.0000,0.0000,0.0000,0.0457,0.0000,0.0000,2.1389,-1.0000,0.0000
-5.9130,-5.5411,nan,-24709.7112,248.8931,0.0541,0.0055,74,"keltner_breakout(ema=30,atr=30,atr_mult=2.5,atr_pct_min=0.008)",0.0000,-7.1575,6,-2.0932,0.0000,0.0000,0.0000,0.0000,0.0457,0.0000,0.0000,2.1389,-1.0000,0.0000
-3.0100,-3.1966,nan,-25157.4128,252.8815,0.0947,0.0445,169,"rsi2(rsi_period=2,entry_low=15,entry_high=90,trend=100)",0.0000,-4.5709,6,-2.0978,0.0000,0.0000,0.0000,0.0000,0.0810,0.0000,0.0000,2.1788,-1.0000,0.0000
-8.2715,-7.3354,nan,-24899.9520,249.4911,0.0000,0.0000,51,"keltner_breakout(ema=60,atr=10,atr_mult=3.5,atr_pct_min=0)",0.0000,-5.5830,5,-2.1122,0.0000,0.0000,0.0000,0.0000,0.0327,0.0000,0.0000,2.1449,-1.0000,0.0000
-8.2715,-7.3354,nan,-24899.9520,249.4911,0.0000,0.0000,51,"keltner_breakout(ema=60,atr=10,atr_mult=3.5,atr_pct_min=0.005)",0.0000,-6.0311,6,-2.1122,0.0000,0.0000,0.0000,0.0000,0.0327,0.0000,0.0000,2.1449,-1.0000,0.0000
-8.2715,-7.3354,nan,-24899.9520,249.4911,0.0000,0.0000,51,"keltner_breakout(ema=60,atr=10,atr_mult=3.5,atr_pct_min=0.008)",0.0000,-5.5830,5,-2.1122,0.0000,0.0000,0.0000,0.0000,0.0327,0.0000,0.0000,2.1449,-1.0000,0.0000
-5.8734,-5.5085,nan,-24839.1807,252.0814,0.1098,0.0184,82,"keltner_breakout(ema=20,atr=20,atr_mult=2,atr_pct_min=0)",0.0000,-5.8772,6,-2.1210,0.0000,0.0000,0.0000,0.0000,0.0498,0.0000,0.0000,2.1708,-1.0000,0.0000
-5.8734,-5.5085,nan,-24839.1807,252.0814,0.1098,0.0184,82,"keltner_breakout(ema=20,atr=20,atr_mult=2,atr_pct_min=0.005)",0.0000,-5.8767,7,-2.1210,0.0000,0.0000,0.0000,0.0000,0.0498,0.0000,0.0000,2.1708,-1.0000,0.0000
-5.8734,-5.5085,nan,-24839.1807,252.0814,0.1098,0.0184,82,"keltner_breakout(ema=20,atr=20,atr_mult=2,atr_pct_min=0.008)",0.0000,-5.8772,6,-2.1210,0.0000,0.0000,0.0000,0.0000,0.0498,0.0000,0.0000,2.1708,-1.0000,0.0000
-6.2733,-5.8343,-0.3947,-25167.3992,253.3796,0.1270,0.0100,63,"keltner_breakout(ema=30,atr=10,atr_mult=2.5,atr_pct_min=0.008)",0.0000,-6.2696,6,-2.1441,0.0000,0.0000,0.0000,0.0000,0.0397,0.0000,0.0000,2.1838,-1.0000,0.0000
-6.2733,-5.8343,-0.3947,-25167.3992,253.3796,0.1270,0.0100,63,"keltner_breakout(ema=30,atr=10,atr_mult=2.5,atr_pct_min=0.005)",0.0000,-6.2701,7,-2.1441,0.0000,0.0000,0.0000,0.0000,0.0397,0.0000,0.0000,2.1838,-1.0000,0.0000
-6.2733,-5.8343,-0.3947,-25167.3992,253.3796,0.1270,0.0100,63,"keltner_breakout(ema=30,atr=10,atr_mult=2.5,atr_pct_min=0)",0.0000,-6.2696,6,-2.1441,0.0000,0.0000,0.0000,0.0000,0.0397,0.0000,0.0000,2.1838,-1.0000,0.0000
-5.2391,-4.9751,nan,-25426.9454,254.8192,0.0000,0.0000,59,"keltner_breakout(ema=60,atr=30,atr_mult=3.5,atr_pct_min=0)",0.0000,-4.8693,5,-2.1608,0.0000,0.0000,0.0000,0.0000,0.0374,0.0000,0.0000,2.1982,-1.0000,0.0000
-5.2391,-4.9751,nan,-25426.9454,254.8192,0.0000,0.0000,59,"keltner_breakout(ema=60,atr=30,atr_mult=3.5,atr_pct_min=0.005)",0.0000,-4.9309,6,-2.1608,0.0000,0.0000,0.0000,0.0000,0.0374,0.0000,0.0000,2.1982,-1.0000,0.0000
-5.2391,-4.9751,nan,-25426.9454,254.8192,0.0000,0.0000,59,"keltner_breakout(ema=60,atr=30,atr_mult=3.5,atr_pct_min=0.008)",0.0000,-4.8693,5,-2.1608,0.0000,0.0000,0.0000,0.0000,0.0374,0.0000,0.0000,2.1982,-1.0000,0.0000
-4.3193,-4.1677,-0.3890,-25649.0642,257.0652,0.0000,0.0000,63,"keltner_breakout(ema=50,atr=20,atr_mult=3.2,atr_pct_min=0)",0.0000,-5.6588,7,-2.1810,0.0000,0.0000,0.0000,0.0000,0.0397,0.0000,0.0000,2.2207,-1.0000,0.0000
-4.3193,-4.1677,-0.3890,-25649.0642,257.0652,0.0000,0.0000,63,"keltner_breakout(ema=50,atr=20,atr_mult=3.2,atr_pct_min=0.008)",0.0000,-5.6588,7,-2.1810,0.0000,0.0000,0.0000,0.0000,0.0397,0.0000,0.0000,2.2207,-1.0000,0.0000
-4.3193,-4.1677,-0.3890,-25649.0642,257.0652,0.0000,0.0000,63,"keltner_breakout(ema=50,atr=20,atr_mult=3.2,atr_pct_min=0.005)",0.0000,-5.4913,8,-2.1810,0.0000,0.0000,0.0000,0.0000,0.0397,0.0000,0.0000,2.2207,-1.0000,0.0000
-6.4435,-5.9705,nan,-25661.8272,258.8369,0.1148,0.0097,61,"keltner_breakout(ema=30,atr=14,atr_mult=2.5,atr_pct_min=0)",0.0000,-5.7224,7,-2.1998,0.0000,0.0000,0.0000,0.0000,0.0386,0.0000,0.0000,2.2384,-1.0000,0.0000
-6.4435,-5.9705,nan,-25661.8272,258.8369,0.1148,0.0097,61,"keltner_breakout(ema=30,atr=14,atr_mult=2.5,atr_pct_min=0.005)",0.0000,-5.8125,8,-2.1998,0.0000,0.0000,0.0000,0.0000,0.0386,0.0000,0.0000,2.2384,-1.0000,0.0000
-6.4435,-5.9705,nan,-25661.8272,258.8369,0.1148,0.0097,61,"keltner_breakout(ema=30,atr=14,atr_mult=2.5,atr_pct_min=0.008)",0.0000,-5.7224,7,-2.1998,0.0000,0.0000,0.0000,0.0000,0.0386,0.0000,0.0000,2.2384,-1.0000,0.0000
-5.2280,-4.9657,nan,-25447.6363,259.4893,0.1690,0.0286,71,"keltner_breakout(ema=20,atr=14,atr_mult=2,atr_pct_min=0)",0.0000,-6.8527,6,-2.2008,0.0000,0.0000,0.0000,0.0000,0.0441,0.0000,0.0000,2.2449,-1.0000,0.0000
-5.2280,-4.9657,nan,-25447.6363,259.4893,0.1690,0.0286,71,"keltner_breakout(ema=20,atr=14,atr_mult=2,atr_pct_min=0.005)",0.0000,-6.6206,7,-2.2008,0.0000,0.0000,0.0000,0.0000,0.0441,0.0000,0.0000,2.2449,-1.0000,0.0000
-5.2280,-4.9657,nan,-25447.6363,259.4893,0.1690,0.0286,71,"keltner_breakout(ema=20,atr=14,atr_mult=2,atr_pct_min=0.008)",0.0000,-6.8527,6,-2.2008,0.0000,0.0000,0.0000,0.0000,0.0441,0.0000,0.0000,2.2449,-1.0000,0.0000
-4.5130,-4.3410,nan,-25961.1895,260.1797,0.0167,0.0002,60,"keltner_breakout(ema=50,atr=14,atr_mult=3.2,atr_pct_min=0.008)",0.0000,-5.2924,7,-2.2138,0.0000,0.0000,0.0000,0.0000,0.0380,0.0000,0.0000,2.2518,-1.0000,0.0000
-4.5130,-4.3410,nan,-25961.1895,260.1797,0.0167,0.0002,60,"keltner_breakout(ema=50,atr=14,atr_mult=3.2,atr_pct_min=0.005)",0.0000,-5.1949,8,-2.2138,0.0000,0.0000,0.0000,0.0000,0.0380,0.0000,0.0000,2.2518,-1.0000,0.0000
-4.5130,-4.3410,nan,-25961.1895,260.1797,0.0167,0.0002,60,"keltner_breakout(ema=50,atr=14,atr_mult=3.2,atr_pct_min=0)",0.0000,-5.2924,7,-2.2138,0.0000,0.0000,0.0000,0.0000,0.0380,0.0000,0.0000,2.2518,-1.0000,0.0000
-3.8403,-3.7326,nan,-26102.5929,261.6263,0.0000,0.0000,65,"keltner_breakout(ema=50,atr=30,atr_mult=3.2,atr_pct_min=0.008)",0.0000,-4.9232,6,-2.2255,0.0000,0.0000,0.0000,0.0000,0.0408,0.0000,0.0000,2.2663,-1.0000,0.0000
-3.8403,-3.7326,nan,-26102.5929,261.6263,0.0000,0.0000,65,"keltner_breakout(ema=50,atr=30,atr_mult=3.2,atr_pct_min=0.005)",0.0000,-4.7685,7,-2.2255,0.0000,0.0000,0.0000,0.0000,0.0408,0.0000,0.0000,2.2663,-1.0000,0.0000
-3.8403,-3.7326,nan,-26102.5929,261.6263,0.0000,0.0000,65,"keltner_breakout(ema=50,atr=30,atr_mult=3.2,atr_pct_min=0)",0.0000,-4.9232,6,-2.2255,0.0000,0.0000,0.0000,0.0000,0.0408,0.0000,0.0000,2.2663,-1.0000,0.0000
-5.5707,-5.2565,nan,-26061.7500,261.3459,0.0364,0.0015,55,"keltner_breakout(ema=50,atr=10,atr_mult=3.2,atr_pct_min=0.008)",0.0000,-5.7451,6,-2.2284,0.0000,0.0000,0.0000,0.0000,0.0351,0.0000,0.0000,2.2635,-1.0000,0.0000
-5.5707,-5.2565,nan,-26061.7500,261.3459,0.0364,0.0015,55,"keltner_breakout(ema=50,atr=10,atr_mult=3.2,atr_pct_min=0.005)",0.0000,-5.7202,7,-2.2284,0.0000,0.0000,0.0000,0.0000,0.0351,0.0000,0.0000,2.2635,-1.0000,0.0000
-5.5707,-5.2565,nan,-26061.7500,261.3459,0.0364,0.0015,55,"keltner_breakout(ema=50,atr=10,atr_mult=3.2,atr_pct_min=0)",0.0000,-5.7451,6,-2.2284,0.0000,0.0000,0.0000,0.0000,0.0351,0.0000,0.0000,2.2635,-1.0000,0.0000
-3.1887,-3.1262,nan,-26165.7471,262.1861,0.0000,0.0000,56,"keltner_breakout(ema=60,atr=20,atr_mult=3.5,atr_pct_min=0.008)",0.0000,-5.7137,6,-2.2362,0.0000,0.0000,0.0000,0.0000,0.0357,0.0000,0.0000,2.2719,-1.0000,0.0000
-3.1887,-3.1262,nan,-26165.7471,262.1861,0.0000,0.0000,56,"keltner_breakout(ema=60,atr=20,atr_mult=3.5,atr_pct_min=0)",0.0000,-5.7137,6,-2.2362,0.0000,0.0000,0.0000,0.0000,0.0357,0.0000,0.0000,2.2719,-1.0000,0.0000
-3.1887,-3.1262,nan,-26165.7471,262.1861,0.0000,0.0000,56,"keltner_breakout(ema=60,atr=20,atr_mult=3.5,atr_pct_min=0.005)",0.0000,-5.3530,7,-2.2362,0.0000,0.0000,0.0000,0.0000,0.0357,0.0000,0.0000,2.2719,-1.0000,0.0000
-7.0979,-6.4798,-0.3735,-26377.7882,267.7088,0.1310,0.0179,84,"rsi2(rsi_period=2,entry_low=15,entry_high=95,trend=200)",0.0000,-6.4394,4,-2.2763,0.0000,0.0000,0.0000,0.0000,0.0508,0.0000,0.0000,2.3271,-1.0000,0.0000
