timeframe,date_from,date_to,bars_count,price_start,price_end,sharpe_ratio,sortino_ratio,calmar_ratio,total_return,max_drawdown_pct,win_rate,profit_factor,total_trades,exit_mode,parameters,plateau_ratio,avg_neighbor_sharpe,neighbor_count,composite_score,cc_sharpe,cc_calmar,cc_profit_factor,cc_plateau,cc_trades,cc_cost_stress,cc_win_rate,cc_dd_penalty,wfo_pass_rate,wfo_avg_test_sharpe
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-3.6715,-3.5890,nan,15105.8049,382.9621,0.6359,1.1571,596,channel_break,"keltner_breakout(ema=40,atr=14,atr_mult=2.8,atr_pct_min=0)",0.0000,-2.5691,7,-3.3323,0.0000,0.0000,0.0157,0.0000,0.0999,0.0000,0.0318,3.4796,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-3.6715,-3.5890,nan,15105.8049,382.9621,0.6359,1.1571,596,channel_break,"keltner_breakout(ema=40,atr=14,atr_mult=2.8,atr_pct_min=0.005)",0.0000,-2.7069,8,-3.3323,0.0000,0.0000,0.0157,0.0000,0.0999,0.0000,0.0318,3.4796,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.1654,-1.1643,nan,-122742.4241,379.8073,0.4194,0.6441,4003,momentum_flip,"dual_momentum(lookback=40,mom_threshold=0,smooth=5)",0.0000,-1.2221,4,-3.3404,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0077,3.4481,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.6494,-2.6249,nan,-43914.2443,382.4660,0.2897,0.2445,497,rsi_exit_zone,"rsi2(rsi_period=2,entry_low=5,entry_high=95,trend=100)",0.2000,-2.1690,5,-3.3449,0.0000,0.0000,0.0000,0.0300,0.0997,0.0000,0.0000,3.4747,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-0.9020,-0.9008,nan,-92826.6388,382.2017,0.4635,0.7785,5724,sign_flip,"tsmom(lookback=40,smooth=3,atr_pct_min=0.005)",0.0000,-0.9860,6,-3.3594,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0126,3.4720,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.2995,-1.2979,nan,7701.3043,383.6199,0.5233,1.0401,1846,momentum_flip,"dual_momentum(lookback=40,mom_threshold=0.05,smooth=5)",0.0000,-1.3518,4,-3.3629,0.0000,0.0000,0.0040,0.0000,0.1000,0.0000,0.0193,3.4862,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-0.9020,-0.9008,nan,-27506.2809,386.4245,0.4881,0.9305,5505,sign_flip,"tsmom(lookback=40,smooth=3,atr_pct_min=0.008)",0.0000,-1.0027,5,-3.3989,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0153,3.5142,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.7783,-1.7843,nan,-142679.7406,386.8852,0.4174,0.6067,4147,momentum_flip,"dual_momentum(lookback=40,mom_threshold=0,smooth=3)",0.0000,-1.2960,5,-3.4114,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0075,3.5189,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.5035,-1.4972,nan,32494.3057,392.3070,0.6270,1.1940,1043,channel_break,"keltner_breakout(ema=60,atr=20,atr_mult=2.8,atr_pct_min=0)",0.0000,-2.0234,7,-3.4230,0.0000,0.0000,0.0193,0.0000,0.1000,0.0000,0.0308,3.5731,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.5035,-1.4972,nan,32494.3057,392.3070,0.6270,1.1940,1043,channel_break,"keltner_breakout(ema=60,atr=20,atr_mult=2.8,atr_pct_min=0.005)",0.0000,-1.9584,8,-3.4230,0.0000,0.0000,0.0193,0.0000,0.1000,0.0000,0.0308,3.5731,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.2189,-1.2179,nan,-141234.6047,388.9814,0.4181,0.6143,4262,momentum_flip,"dual_momentum(lookback=40,mom_threshold=0,smooth=1)",0.0000,-1.2811,4,-3.4322,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0076,3.5398,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-7.1173,-6.6137,nan,-81495.9155,390.6263,0.2118,0.2689,373,rsi_exit_zone,"rsi2(rsi_period=2,entry_low=5,entry_high=85,trend=50)",0.0000,-4.0340,4,-3.4576,0.0000,0.0000,0.0000,0.0000,0.0986,0.0000,0.0000,3.5563,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.9926,-1.9808,nan,37911.5772,397.1760,0.6634,1.1977,1233,channel_break,"keltner_breakout(ema=80,atr=30,atr_mult=3,atr_pct_min=0.005)",0.0000,-1.7842,6,-3.4673,0.0000,0.0000,0.0197,0.0000,0.1000,0.0000,0.0348,3.6218,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.9926,-1.9808,nan,37911.5772,397.1760,0.6634,1.1977,1233,channel_break,"keltner_breakout(ema=80,atr=30,atr_mult=3,atr_pct_min=0)",0.0000,-1.7425,5,-3.4673,0.0000,0.0000,0.0197,0.0000,0.1000,0.0000,0.0348,3.6218,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-0.9250,-0.9237,nan,-96011.0702,393.8786,0.4631,0.7708,5733,sign_flip,"tsmom(lookback=40,smooth=5,atr_pct_min=0)",0.0000,-1.1174,5,-3.4762,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0126,3.5888,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-0.8974,-0.8972,nan,-180046.6558,395.0326,0.4213,0.6166,5597,sign_flip,"tsmom(lookback=40,smooth=10,atr_pct_min=0.008)",0.0000,-1.0383,4,-3.4924,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0079,3.6003,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.1686,-1.1655,nan,19956.6807,405.6696,0.6356,1.1635,826,channel_break,"keltner_breakout(ema=40,atr=14,atr_mult=2.5,atr_pct_min=0.008)",0.0000,-2.5465,7,-3.5587,0.0000,0.0000,0.0163,0.0000,0.1000,0.0000,0.0317,3.7067,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.0097,-2.2596,nan,-81875.5466,404.6336,0.2105,0.2259,380,rsi_exit_zone,"rsi2(rsi_period=2,entry_low=5,entry_high=90,trend=50)",0.2000,-3.6266,5,-3.5676,0.0000,0.0000,0.0000,0.0300,0.0987,0.0000,0.0000,3.6963,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.9141,-1.9021,nan,24047.4643,407.3667,0.6177,1.1741,858,channel_break,"keltner_breakout(ema=50,atr=30,atr_mult=2.8,atr_pct_min=0.008)",0.0000,-1.9179,6,-3.5766,0.0000,0.0000,0.0173,0.0000,0.1000,0.0000,0.0297,3.7237,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-0.9250,-0.9237,nan,-135711.1329,407.5741,0.4522,0.6899,5741,sign_flip,"tsmom(lookback=40,smooth=5,atr_pct_min=0.005)",0.0000,-1.0853,6,-3.6144,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0114,3.7257,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.0551,-1.0556,nan,-84507.6073,409.8117,0.1966,0.2332,412,rsi_exit_zone,"rsi2(rsi_period=3,entry_low=10,entry_high=85,trend=100)",0.1667,-2.0685,6,-3.6239,0.0000,0.0000,0.0000,0.0250,0.0992,0.0000,0.0000,3.7481,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-0.9250,-0.9237,nan,-48391.2738,409.2551,0.4808,0.8799,5514,sign_flip,"tsmom(lookback=40,smooth=5,atr_pct_min=0.008)",0.0000,-1.1174,5,-3.6280,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0145,3.7426,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.2348,-2.2162,nan,27594.0521,414.0084,0.6281,1.1779,917,channel_break,"keltner_breakout(ema=60,atr=30,atr_mult=3,atr_pct_min=0.005)",0.0000,-2.2801,7,-3.6415,0.0000,0.0000,0.0177,0.0000,0.1000,0.0000,0.0309,3.7901,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.2348,-2.2162,nan,27594.0521,414.0084,0.6281,1.1779,917,channel_break,"keltner_breakout(ema=60,atr=30,atr_mult=3,atr_pct_min=0)",0.0000,-2.2876,6,-3.6415,0.0000,0.0000,0.0177,0.0000,0.1000,0.0000,0.0309,3.7901,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.1259,-2.1074,nan,8129.1826,426.9315,0.6135,1.1066,445,channel_break,"keltner_breakout(ema=50,atr=30,atr_mult=3.5,atr_pct_min=0.008)",0.0000,-2.9561,5,-3.7799,0.0000,0.0000,0.0106,0.0000,0.0995,0.0000,0.0293,3.9193,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.7601,-2.7253,nan,19776.7851,437.2281,0.6415,1.1516,820,channel_break,"keltner_breakout(ema=40,atr=10,atr_mult=2.5,atr_pct_min=0)",0.0000,-2.2931,6,-3.8748,0.0000,0.0000,0.0151,0.0000,0.1000,0.0000,0.0324,4.0223,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.7601,-2.7253,nan,19776.7851,437.2281,0.6415,1.1516,820,channel_break,"keltner_breakout(ema=40,atr=10,atr_mult=2.5,atr_pct_min=0.005)",0.0000,-2.3598,7,-3.8748,0.0000,0.0000,0.0151,0.0000,0.1000,0.0000,0.0324,4.0223,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-0.8974,-0.8972,nan,-252814.0234,436.4258,0.3978,0.4970,5837,sign_flip,"tsmom(lookback=40,smooth=10,atr_pct_min=0)",0.0000,-1.0383,4,-3.9089,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0053,4.0143,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-4.5674,-4.3980,nan,4497.4299,446.9195,0.6254,1.0702,355,channel_break,"keltner_breakout(ema=40,atr=14,atr_mult=3.2,atr_pct_min=0)",0.0000,-3.7323,7,-3.9833,0.0000,0.0000,0.0070,0.0000,0.0983,0.0000,0.0306,4.1192,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-4.5674,-4.3980,nan,4497.4299,446.9195,0.6254,1.0702,355,channel_break,"keltner_breakout(ema=40,atr=14,atr_mult=3.2,atr_pct_min=0.005)",0.0000,-3.8367,8,-3.9833,0.0000,0.0000,0.0070,0.0000,0.0983,0.0000,0.0306,4.1192,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.5686,-2.5481,nan,26473.2969,453.4017,0.6015,1.1600,1034,channel_break,"keltner_breakout(ema=60,atr=30,atr_mult=2.8,atr_pct_min=0.008)",0.0000,-1.9003,6,-4.0401,0.0000,0.0000,0.0159,0.0000,0.1000,0.0000,0.0279,4.1840,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.1377,-1.1354,nan,-18864.2060,459.7596,0.4790,0.9134,2186,momentum_flip,"dual_momentum(lookback=60,mom_threshold=0.05,smooth=1)",0.0000,-1.6432,4,-4.1333,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0143,4.2476,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.5913,-2.5723,nan,-3724.7037,461.5765,0.4930,0.9821,2130,momentum_flip,"dual_momentum(lookback=60,mom_threshold=0.05,smooth=3)",0.0000,-1.0766,5,-4.1499,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0159,4.2658,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.3985,-1.4031,nan,-160901.0857,467.3094,0.4351,0.6643,5748,sign_flip,"tsmom(lookback=120,smooth=5,atr_pct_min=0)",0.0000,-1.2343,5,-4.2136,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0095,4.3231,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-0.7524,-0.7518,nan,-147935.5088,467.4990,0.4418,0.6896,5740,sign_flip,"tsmom(lookback=120,smooth=3,atr_pct_min=0)",0.0000,-1.1257,5,-4.2148,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0102,4.3250,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.8667,-1.8553,nan,25546.1564,475.9139,0.6228,1.1510,1042,channel_break,"keltner_breakout(ema=60,atr=14,atr_mult=2.8,atr_pct_min=0)",0.0000,-1.8761,7,-4.2638,0.0000,0.0000,0.0151,0.0000,0.1000,0.0000,0.0303,4.4091,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.8667,-1.8553,nan,25546.1564,475.9139,0.6228,1.1510,1042,channel_break,"keltner_breakout(ema=60,atr=14,atr_mult=2.8,atr_pct_min=0.005)",0.0000,-1.8750,8,-4.2638,0.0000,0.0000,0.0151,0.0000,0.1000,0.0000,0.0303,4.4091,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.3985,-1.4031,nan,-180020.5339,477.8399,0.4269,0.6326,5751,sign_flip,"tsmom(lookback=120,smooth=5,atr_pct_min=0.005)",0.0000,-1.2617,6,-4.3199,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0085,4.4284,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-4.5674,-4.3980,nan,-2143.0208,479.8578,0.6127,0.9666,346,channel_break,"keltner_breakout(ema=40,atr=14,atr_mult=3.2,atr_pct_min=0.008)",0.0000,-3.7323,7,-4.3214,0.0000,0.0000,0.0000,0.0000,0.0980,0.0000,0.0292,4.4486,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.5361,-1.5295,nan,28100.7110,483.7860,0.6503,1.1528,1081,channel_break,"keltner_breakout(ema=80,atr=30,atr_mult=3.2,atr_pct_min=0)",0.0000,-2.2149,5,-4.3393,0.0000,0.0000,0.0152,0.0000,0.1000,0.0000,0.0334,4.4879,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.5361,-1.5295,nan,28100.7110,483.7860,0.6503,1.1528,1081,channel_break,"keltner_breakout(ema=80,atr=30,atr_mult=3.2,atr_pct_min=0.005)",0.0000,-2.1017,6,-4.3393,0.0000,0.0000,0.0152,0.0000,0.1000,0.0000,0.0334,4.4879,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-0.7524,-0.7518,nan,-174752.0997,480.0768,0.4317,0.6440,5745,sign_flip,"tsmom(lookback=120,smooth=3,atr_pct_min=0.005)",0.0000,-1.0635,6,-4.3417,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0091,4.4508,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.6012,-2.5700,nan,11289.3632,483.5292,0.6207,1.1112,588,channel_break,"keltner_breakout(ema=50,atr=30,atr_mult=3.2,atr_pct_min=0.008)",0.0000,-2.4932,6,-4.3442,0.0000,0.0000,0.0111,0.0000,0.0999,0.0000,0.0301,4.4853,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.0044,-1.9929,nan,-60690.6738,478.8188,0.1636,0.1515,220,rsi_exit_zone,"rsi2(rsi_period=3,entry_low=5,entry_high=85,trend=200)",0.0000,-3.7874,4,-4.3483,0.0000,0.0000,0.0000,0.0000,0.0899,0.0000,0.0000,4.4382,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-0.9205,-0.9190,nan,-2091.5766,486.5855,0.4976,0.9896,2050,momentum_flip,"dual_momentum(lookback=60,mom_threshold=0.05,smooth=5)",0.0000,-1.6554,4,-4.3995,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0164,4.5159,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.8380,-2.7956,nan,2917.4985,490.6727,0.6098,1.0380,469,channel_break,"keltner_breakout(ema=40,atr=14,atr_mult=3,atr_pct_min=0.008)",0.0000,-3.2550,7,-4.4244,0.0000,0.0000,0.0038,0.0000,0.0996,0.0000,0.0289,4.5567,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-0.8974,-0.8972,nan,-293424.5710,491.6831,0.3788,0.4367,5850,sign_flip,"tsmom(lookback=40,smooth=10,atr_pct_min=0.005)",0.0000,-1.0102,5,-4.4636,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0032,4.5668,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-0.4777,-0.4775,nan,-205641.9324,493.6013,0.4168,0.5935,5765,sign_flip,"tsmom(lookback=120,smooth=1,atr_pct_min=0)",0.0000,-0.8223,4,-4.4786,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0074,4.5860,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-4.6301,-4.4505,nan,-6310.9436,500.3211,0.5974,0.8995,313,channel_break,"keltner_breakout(ema=40,atr=10,atr_mult=3.2,atr_pct_min=0.005)",0.0000,-4.3050,7,-4.5288,0.0000,0.0000,0.0000,0.0000,0.0970,0.0000,0.0275,4.6532,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-4.6301,-4.4505,nan,-6310.9436,500.3211,0.5974,0.8995,313,channel_break,"keltner_breakout(ema=40,atr=10,atr_mult=3.2,atr_pct_min=0)",0.0000,-4.2509,6,-4.5288,0.0000,0.0000,0.0000,0.0000,0.0970,0.0000,0.0275,4.6532,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-0.9158,-0.9143,nan,6570.8792,500.0460,0.4817,1.0328,1833,channel_break,"keltner_breakout(ema=80,atr=30,atr_mult=2.5,atr_pct_min=0)",0.0000,-1.1371,5,-4.5325,0.0000,0.0000,0.0033,0.0000,0.1000,0.0000,0.0146,4.6505,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-0.9158,-0.9143,nan,6570.8792,500.0460,0.4817,1.0328,1833,channel_break,"keltner_breakout(ema=80,atr=30,atr_mult=2.5,atr_pct_min=0.005)",0.0000,-1.1002,6,-4.5325,0.0000,0.0000,0.0033,0.0000,0.1000,0.0000,0.0146,4.6505,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-4.6301,-4.4505,nan,-12053.3160,500.7267,0.5836,0.8086,305,channel_break,"keltner_breakout(ema=40,atr=10,atr_mult=3.2,atr_pct_min=0.008)",0.0000,-4.2509,6,-4.5347,0.0000,0.0000,0.0000,0.0000,0.0966,0.0000,0.0260,4.6573,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.3169,-1.3141,nan,7986.2425,502.2820,0.4930,1.0371,2085,channel_break,"keltner_breakout(ema=60,atr=14,atr_mult=2,atr_pct_min=0)",0.0000,-1.4446,6,-4.5532,0.0000,0.0000,0.0037,0.0000,0.1000,0.0000,0.0159,4.6728,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.4770,-1.4759,nan,-64830.9832,502.6106,0.4665,0.7680,2551,channel_break,"keltner_breakout(ema=80,atr=10,atr_mult=2,atr_pct_min=0.008)",0.0000,-1.2583,4,-4.5632,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0129,4.6761,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.3169,-1.3141,nan,3703.3065,505.7467,0.4916,1.0171,2087,channel_break,"keltner_breakout(ema=60,atr=14,atr_mult=2,atr_pct_min=0.005)",0.0000,-1.4264,7,-4.5900,0.0000,0.0000,0.0017,0.0000,0.1000,0.0000,0.0157,4.7075,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.3119,-2.2895,nan,14346.5488,510.7255,0.6148,1.1162,688,channel_break,"keltner_breakout(ema=50,atr=20,atr_mult=3,atr_pct_min=0.005)",0.0000,-2.3324,8,-4.6163,0.0000,0.0000,0.0116,0.0000,0.1000,0.0000,0.0294,4.7573,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.3119,-2.2895,nan,14346.5488,510.7255,0.6148,1.1162,688,channel_break,"keltner_breakout(ema=50,atr=20,atr_mult=3,atr_pct_min=0)",0.0000,-2.3354,7,-4.6163,0.0000,0.0000,0.0116,0.0000,0.1000,0.0000,0.0294,4.7573,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.5316,-1.5251,nan,21603.7227,511.3609,0.5764,1.1332,1041,channel_break,"keltner_breakout(ema=50,atr=10,atr_mult=2.5,atr_pct_min=0.008)",0.0000,-2.0135,6,-4.6252,0.0000,0.0000,0.0133,0.0000,0.1000,0.0000,0.0252,4.7636,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-0.4777,-0.4775,nan,-237432.8911,508.6742,0.4084,0.5463,5772,sign_flip,"tsmom(lookback=120,smooth=1,atr_pct_min=0.005)",0.0000,-0.7534,5,-4.6303,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0065,4.7367,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-0.7307,-0.7299,nan,-11387.9270,512.5540,0.4799,0.9480,2119,channel_break,"keltner_breakout(ema=60,atr=10,atr_mult=2,atr_pct_min=0)",0.0000,-1.5234,5,-4.6611,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0144,4.7755,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.3169,-1.3141,nan,10773.7685,520.1714,0.4955,1.0492,2012,channel_break,"keltner_breakout(ema=60,atr=14,atr_mult=2,atr_pct_min=0.008)",0.0000,-1.4446,6,-4.7306,0.0000,0.0000,0.0049,0.0000,0.1000,0.0000,0.0162,4.8517,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-3.6039,-3.5192,nan,104.6076,521.2270,0.5957,1.0014,418,channel_break,"keltner_breakout(ema=50,atr=20,atr_mult=3.5,atr_pct_min=0.005)",0.0000,-2.7710,7,-4.7356,0.0000,0.0000,0.0001,0.0000,0.0992,0.0000,0.0273,4.8623,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-3.6039,-3.5192,nan,104.6076,521.2270,0.5957,1.0014,418,channel_break,"keltner_breakout(ema=50,atr=20,atr_mult=3.5,atr_pct_min=0)",0.0000,-2.6322,6,-4.7356,0.0000,0.0000,0.0001,0.0000,0.0992,0.0000,0.0273,4.8623,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-0.7307,-0.7299,nan,-19596.0738,520.4825,0.4778,0.9120,2120,channel_break,"keltner_breakout(ema=60,atr=10,atr_mult=2,atr_pct_min=0.005)",0.0000,-1.3913,6,-4.7406,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0142,4.8548,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-3.6039,-3.5192,nan,-6646.8506,523.1812,0.5850,0.9145,412,channel_break,"keltner_breakout(ema=50,atr=20,atr_mult=3.5,atr_pct_min=0.008)",0.0000,-2.6322,6,-4.7565,0.0000,0.0000,0.0000,0.0000,0.0992,0.0000,0.0261,4.8818,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.5970,-1.5907,nan,25865.7588,524.5677,0.5701,1.1367,1419,channel_break,"keltner_breakout(ema=80,atr=30,atr_mult=2.8,atr_pct_min=0.008)",0.0000,-1.8719,5,-4.7576,0.0000,0.0000,0.0136,0.0000,0.1000,0.0000,0.0245,4.8957,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.0370,-1.0385,nan,-208883.6307,523.4658,0.4197,0.5854,5744,sign_flip,"tsmom(lookback=120,smooth=10,atr_pct_min=0)",0.0000,-1.0092,4,-4.7769,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0077,4.8847,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-0.7307,-0.7299,nan,8162.7652,526.8615,0.4891,1.0374,2024,channel_break,"keltner_breakout(ema=60,atr=10,atr_mult=2,atr_pct_min=0.008)",0.0000,-1.5234,5,-4.7994,0.0000,0.0000,0.0037,0.0000,0.1000,0.0000,0.0155,4.9186,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-0.9158,-0.9143,nan,-14232.2567,529.5998,0.4803,0.9328,1799,channel_break,"keltner_breakout(ema=80,atr=30,atr_mult=2.5,atr_pct_min=0.008)",0.0000,-1.1371,5,-4.8315,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0145,4.9460,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.0370,-1.0385,nan,-220151.0455,532.4244,0.4140,0.5691,5744,sign_flip,"tsmom(lookback=120,smooth=10,atr_pct_min=0.005)",0.0000,-1.0147,5,-4.8671,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0071,4.9742,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.0616,-2.0457,nan,16678.3950,537.4666,0.6170,1.1169,825,channel_break,"keltner_breakout(ema=50,atr=14,atr_mult=2.8,atr_pct_min=0)",0.0000,-2.2300,7,-4.8833,0.0000,0.0000,0.0117,0.0000,0.1000,0.0000,0.0297,5.0247,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.0616,-2.0457,nan,16678.3950,537.4666,0.6170,1.1169,825,channel_break,"keltner_breakout(ema=50,atr=14,atr_mult=2.8,atr_pct_min=0.005)",0.0000,-2.2089,8,-4.8833,0.0000,0.0000,0.0117,0.0000,0.1000,0.0000,0.0297,5.0247,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.1301,-2.1199,nan,25010.1735,538.4854,0.6236,1.1311,1384,channel_break,"keltner_breakout(ema=60,atr=10,atr_mult=2.5,atr_pct_min=0)",0.0000,-1.6505,6,-4.8914,0.0000,0.0000,0.0131,0.0000,0.1000,0.0000,0.0304,5.0349,-1.0000,0.0000
