symbol,strategy,exit_mode,p1,p2,p3,atr_per,sl_mult,trail_mult,sharpe,trades,plateau,wf_sharpe,wrc_p,wrc_sig
DOTUSDT,ema_crossover,chan,10,40,2.0,10,2.0,3.0,-0.320,207,false,0.000,1.0000,false
DOTUSDT,ema_crossover,chan_ts,10,40,2.0,10,2.0,3.0,-0.320,207,false,0.000,1.0000,false
DOTUSDT,ema_crossover,sig_be,10,40,2.0,10,2.0,3.0,-0.320,207,false,0.000,1.0000,false
DOTUSDT,keltner_breakout,chan,30,30,1.5,10,2.5,3.0,-3.087,171,false,0.000,1.0000,false
DOTUSDT,keltner_breakout,chan_ts,30,30,1.5,10,2.5,3.0,-3.087,171,false,0.000,1.0000,false
DOTUSDT,keltner_breakout,sig_be,30,30,1.5,10,2.5,3.0,-3.087,171,false,0.000,1.0000,false
DOTUSDT,supertrend,chan,7,7,3.5,10,1.5,3.0,1.767,144,false,0.000,1.0000,false
DOTUSDT,supertrend,chan_ts,7,7,3.5,10,1.5,3.0,1.767,144,false,0.000,1.0000,false
DOTUSDT,supertrend,sig_be,7,7,3.5,10,1.5,3.0,1.767,144,false,0.000,1.0000,false
DOTUSDT,tsmom,chan,50,15,0.2,21,2.5,3.0,5.977,486,false,0.000,1.0000,false
DOTUSDT,tsmom,chan_ts,50,15,0.2,21,2.5,3.0,5.977,486,false,0.000,1.0000,false
DOTUSDT,tsmom,sig_be,50,15,0.2,21,2.5,3.0,5.977,486,false,0.000,1.0000,false
DOTUSDT,rsi2,chan,4,50,5.0,21,2.0,3.0,14.162,315,false,0.000,1.0000,false
DOTUSDT,rsi2,chan_ts,4,50,5.0,21,2.0,3.0,14.162,315,false,0.000,1.0000,false
DOTUSDT,rsi2,sig_be,4,50,5.0,21,2.0,3.0,14.162,315,false,0.000,1.0000,false
DOTUSDT,rsi_bb_mr,chan,14,25,1.5,10,1.5,3.0,3.785,324,false,0.000,1.0000,false
DOTUSDT,rsi_bb_mr,chan_ts,14,25,1.5,10,1.5,3.0,3.785,324,false,0.000,1.0000,false
DOTUSDT,rsi_bb_mr,sig_be,14,25,1.5,10,1.5,3.0,3.785,324,false,0.000,1.0000,false
ENAUSDT,donchian,chan,10,10,2.0,10,1.5,3.0,1.125,63,true,-0.656,0.5010,false
ENAUSDT,donchian,chan_ts,10,10,2.0,10,1.5,3.0,1.125,63,true,-0.656,0.5010,false
ENAUSDT,donchian,sig_be,10,10,2.0,10,1.5,3.0,1.125,63,true,-0.656,0.5010,false
ENAUSDT,dual_momentum,chan,30,30,2.0,10,1.5,3.0,1.889,54,true,-1.428,0.5010,false
ENAUSDT,dual_momentum,chan_ts,30,30,2.0,10,1.5,3.0,1.889,54,true,-1.428,0.5010,false
ENAUSDT,dual_momentum,sig_be,30,30,2.0,10,1.5,3.0,1.889,54,true,-1.428,0.5010,false
ENAUSDT,ema_crossover,chan,20,50,2.0,21,2.0,3.0,-0.497,207,false,0.000,1.0000,false
ENAUSDT,ema_crossover,chan_ts,20,50,2.0,21,2.0,3.0,-0.497,207,false,0.000,1.0000,false
ENAUSDT,ema_crossover,sig_be,20,50,2.0,21,2.0,3.0,-0.497,207,false,0.000,1.0000,false
ENAUSDT,keltner_breakout,chan,25,25,1.5,21,2.5,3.0,-3.853,162,false,0.000,1.0000,false
ENAUSDT,keltner_breakout,chan_ts,25,25,1.5,21,2.5,3.0,-3.853,162,false,0.000,1.0000,false
ENAUSDT,keltner_breakout,sig_be,25,25,1.5,21,2.5,3.0,-3.853,162,false,0.000,1.0000,false
ENAUSDT,supertrend,chan,7,7,2.0,10,2.0,3.0,1.562,144,false,0.000,1.0000,false
ENAUSDT,supertrend,chan_ts,7,7,2.0,10,2.0,3.0,1.562,144,false,0.000,1.0000,false
ENAUSDT,supertrend,sig_be,7,7,2.0,10,2.0,3.0,1.562,144,false,0.000,1.0000,false
ENAUSDT,tsmom,chan,10,20,0.2,21,2.5,3.0,9.343,189,false,0.000,1.0000,false
ENAUSDT,tsmom,chan_ts,10,20,0.2,21,2.5,3.0,9.343,189,false,0.000,1.0000,false
ENAUSDT,tsmom,sig_be,10,20,0.2,21,2.5,3.0,9.343,189,false,0.000,1.0000,false
ENAUSDT,rsi2,chan,3,10,20.0,10,2.0,3.0,10.082,270,false,0.000,1.0000,false
ENAUSDT,rsi2,chan_ts,3,10,20.0,10,2.0,3.0,10.082,270,false,0.000,1.0000,false
ENAUSDT,rsi2,sig_be,3,10,20.0,10,2.0,3.0,10.082,270,false,0.000,1.0000,false
ENAUSDT,rsi_bb_mr,chan,5,25,2.5,10,1.5,3.0,7.603,324,false,0.000,1.0000,false
ENAUSDT,rsi_bb_mr,chan_ts,5,25,2.5,10,1.5,3.0,7.603,324,false,0.000,1.0000,false
ENAUSDT,rsi_bb_mr,sig_be,5,25,2.5,10,1.5,3.0,7.603,324,false,0.000,1.0000,false
ETHUSDT,donchian,chan,15,15,2.0,10,1.5,3.0,-3.022,63,false,0.000,1.0000,false
ETHUSDT,donchian,chan_ts,15,15,2.0,10,1.5,3.0,-3.022,63,false,0.000,1.0000,false
ETHUSDT,donchian,sig_be,15,15,2.0,10,1.5,3.0,-3.022,63,false,0.000,1.0000,false
ETHUSDT,dual_momentum,chan,15,15,2.0,10,1.5,3.0,0.690,54,true,-0.783,0.4770,false
ETHUSDT,dual_momentum,chan_ts,15,15,2.0,10,1.5,3.0,0.690,54,true,-0.783,0.4770,false
ETHUSDT,dual_momentum,sig_be,15,15,2.0,10,1.5,3.0,0.690,54,true,-0.783,0.4770,false
ETHUSDT,ema_crossover,chan,12,50,2.0,21,2.5,3.0,0.763,207,false,0.000,1.0000,false
ETHUSDT,ema_crossover,chan_ts,12,50,2.0,21,2.5,3.0,0.763,207,false,0.000,1.0000,false
ETHUSDT,ema_crossover,sig_be,12,50,2.0,21,2.5,3.0,0.763,207,false,0.000,1.0000,false
ETHUSDT,keltner_breakout,chan,15,15,2.5,10,2.0,3.0,-1.139,171,false,0.000,1.0000,false
ETHUSDT,keltner_breakout,chan_ts,15,15,2.5,10,2.0,3.0,-1.139,171,false,0.000,1.0000,false
ETHUSDT,keltner_breakout,sig_be,15,15,2.5,10,2.0,3.0,-1.139,171,false,0.000,1.0000,false
ETHUSDT,supertrend,chan,10,10,3.5,21,2.0,3.0,1.709,144,false,0.000,1.0000,false
ETHUSDT,supertrend,chan_ts,10,10,3.5,21,2.0,3.0,1.709,144,false,0.000,1.0000,false
ETHUSDT,supertrend,sig_be,10,10,3.5,21,2.0,3.0,1.709,144,false,0.000,1.0000,false
ETHUSDT,tsmom,chan,20,30,0.2,10,2.0,3.0,2.895,486,false,0.000,1.0000,false
ETHUSDT,tsmom,chan_ts,20,30,0.2,10,2.0,3.0,2.895,486,false,0.000,1.0000,false
ETHUSDT,tsmom,sig_be,20,30,0.2,10,2.0,3.0,2.895,486,false,0.000,1.0000,false
ETHUSDT,rsi2,chan,2,10,5.0,10,1.5,3.0,6.071,306,false,0.000,1.0000,false
ETHUSDT,rsi2,chan_ts,2,10,5.0,10,1.5,3.0,6.071,306,false,0.000,1.0000,false
ETHUSDT,rsi2,sig_be,2,10,5.0,10,1.5,3.0,6.071,306,false,0.000,1.0000,false
ETHUSDT,rsi_bb_mr,chan,14,25,2.0,21,2.5,3.0,8.018,324,false,0.000,1.0000,false
ETHUSDT,rsi_bb_mr,chan_ts,14,25,2.0,21,2.5,3.0,8.018,324,false,0.000,1.0000,false
ETHUSDT,rsi_bb_mr,sig_be,14,25,2.0,21,2.5,3.0,8.018,324,false,0.000,1.0000,false
FETUSDT,donchian,chan,10,10,2.0,10,1.5,3.0,-4.227,63,false,0.000,1.0000,false
FETUSDT,donchian,chan_ts,10,10,2.0,10,1.5,3.0,-4.227,63,false,0.000,1.0000,false
FETUSDT,donchian,sig_be,10,10,2.0,10,1.5,3.0,-4.227,63,false,0.000,1.0000,false
FETUSDT,dual_momentum,chan,40,40,2.0,21,2.5,3.0,1.202,54,true,1.006,0.4990,false
FETUSDT,dual_momentum,chan_ts,40,40,2.0,21,2.5,3.0,1.202,54,true,1.006,0.4990,false
FETUSDT,dual_momentum,sig_be,40,40,2.0,21,2.5,3.0,1.202,54,true,1.006,0.4990,false
FETUSDT,ema_crossover,chan,20,30,2.0,21,2.5,3.0,0.848,207,true,1.157,0.4990,false
FETUSDT,ema_crossover,chan_ts,20,30,2.0,21,2.5,3.0,0.848,207,true,1.157,0.4990,false
FETUSDT,ema_crossover,sig_be,20,30,2.0,21,2.5,3.0,0.848,207,true,1.157,0.4990,false
FETUSDT,keltner_breakout,chan,20,20,3.0,21,2.5,3.0,-0.477,162,false,0.000,1.0000,false
FETUSDT,keltner_breakout,chan_ts,20,20,3.0,21,2.5,3.0,-0.477,162,false,0.000,1.0000,false
FETUSDT,keltner_breakout,sig_be,20,20,3.0,21,2.5,3.0,-0.477,162,false,0.000,1.0000,false
FETUSDT,supertrend,chan,21,21,3.5,21,2.0,3.0,2.813,144,false,0.000,1.0000,false
FETUSDT,supertrend,chan_ts,21,21,3.5,21,2.0,3.0,2.813,144,false,0.000,1.0000,false
FETUSDT,supertrend,sig_be,21,21,3.5,21,2.0,3.0,2.813,144,false,0.000,1.0000,false
FETUSDT,tsmom,chan,30,15,0.2,21,2.5,3.0,10.427,405,false,0.000,1.0000,false
FETUSDT,tsmom,chan_ts,30,15,0.2,21,2.5,3.0,10.427,405,false,0.000,1.0000,false
FETUSDT,tsmom,sig_be,30,15,0.2,21,2.5,3.0,10.427,405,false,0.000,1.0000,false
FETUSDT,rsi2,chan,5,20,20.0,21,2.5,3.0,7.746,261,false,0.000,1.0000,false
FETUSDT,rsi2,chan_ts,5,20,20.0,21,2.5,3.0,7.746,261,false,0.000,1.0000,false
FETUSDT,rsi2,sig_be,5,20,20.0,21,2.5,3.0,7.746,261,false,0.000,1.0000,false
FETUSDT,rsi_bb_mr,chan,14,15,2.5,21,2.5,3.0,12.605,324,false,0.000,1.0000,false
FETUSDT,rsi_bb_mr,chan_ts,14,15,2.5,21,2.5,3.0,12.605,324,false,0.000,1.0000,false
FETUSDT,rsi_bb_mr,sig_be,14,15,2.5,21,2.5,3.0,12.605,324,false,0.000,1.0000,false
FILUSDT,donchian,chan,10,10,2.0,10,1.5,3.0,2.843,63,true,2.208,0.4800,false
FILUSDT,donchian,chan_ts,10,10,2.0,10,1.5,3.0,2.843,63,true,2.208,0.4800,false
FILUSDT,donchian,sig_be,10,10,2.0,10,1.5,3.0,2.843,63,true,2.208,0.4800,false
FILUSDT,dual_momentum,chan,30,30,2.0,21,2.5,3.0,-0.179,54,false,0.000,1.0000,false
FILUSDT,dual_momentum,chan_ts,30,30,2.0,21,2.5,3.0,-0.179,54,false,0.000,1.0000,false
FILUSDT,dual_momentum,sig_be,30,30,2.0,21,2.5,3.0,-0.179,54,false,0.000,1.0000,false
FILUSDT,ema_crossover,chan,15,20,2.0,21,2.5,3.0,1.010,207,false,0.000,1.0000,false
FILUSDT,ema_crossover,chan_ts,15,20,2.0,21,2.5,3.0,1.010,207,false,0.000,1.0000,false
FILUSDT,ema_crossover,sig_be,15,20,2.0,21,2.5,3.0,1.010,207,false,0.000,1.0000,false
FILUSDT,keltner_breakout,chan,20,20,1.5,21,2.5,3.0,3.623,171,false,0.000,1.0000,false
FILUSDT,keltner_breakout,chan_ts,20,20,1.5,21,2.5,3.0,3.623,171,false,0.000,1.0000,false
FILUSDT,keltner_breakout,sig_be,20,20,1.5,21,2.5,3.0,3.623,171,false,0.000,1.0000,false
FILUSDT,supertrend,chan,21,21,3.5,21,2.0,3.0,4.487,144,false,0.000,1.0000,false
FILUSDT,supertrend,chan_ts,21,21,3.5,21,2.0,3.0,4.487,144,false,0.000,1.0000,false
FILUSDT,supertrend,sig_be,21,21,3.5,21,2.0,3.0,4.487,144,false,0.000,1.0000,false
FILUSDT,tsmom,chan,50,15,0.3,21,2.0,3.0,4.423,486,false,0.000,1.0000,false
FILUSDT,tsmom,chan_ts,50,15,0.3,21,2.0,3.0,4.423,486,false,0.000,1.0000,false
FILUSDT,tsmom,sig_be,50,15,0.3,21,2.0,3.0,4.423,486,false,0.000,1.0000,false
FILUSDT,rsi2,chan,3,10,15.0,10,2.0,3.0,27.869,288,false,0.000,1.0000,false
FILUSDT,rsi2,chan_ts,3,10,15.0,10,2.0,3.0,27.869,288,false,0.000,1.0000,false
FILUSDT,rsi2,sig_be,3,10,15.0,10,2.0,3.0,27.869,288,false,0.000,1.0000,false
FILUSDT,rsi_bb_mr,chan,5,20,2.0,10,1.5,3.0,-2.741,324,false,0.000,1.0000,false
FILUSDT,rsi_bb_mr,chan_ts,5,20,2.0,10,1.5,3.0,-2.741,324,false,0.000,1.0000,false
FILUSDT,rsi_bb_mr,sig_be,5,20,2.0,10,1.5,3.0,-2.741,324,false,0.000,1.0000,false
HBARUSDT,donchian,chan,10,10,2.0,10,1.5,3.0,-1.161,63,false,0.000,1.0000,false
HBARUSDT,donchian,chan_ts,10,10,2.0,10,1.5,3.0,-1.161,63,false,0.000,1.0000,false
HBARUSDT,donchian,sig_be,10,10,2.0,10,1.5,3.0,-1.161,63,false,0.000,1.0000,false
HBARUSDT,dual_momentum,chan,10,10,2.0,10,1.5,3.0,-0.243,54,false,0.000,1.0000,false
HBARUSDT,dual_momentum,chan_ts,10,10,2.0,10,1.5,3.0,-0.243,54,false,0.000,1.0000,false
HBARUSDT,dual_momentum,sig_be,10,10,2.0,10,1.5,3.0,-0.243,54,false,0.000,1.0000,false
HBARUSDT,ema_crossover,chan,15,30,2.0,10,2.5,3.0,-0.043,207,false,0.000,1.0000,false
HBARUSDT,ema_crossover,chan_ts,15,30,2.0,10,2.5,3.0,-0.043,207,false,0.000,1.0000,false
HBARUSDT,ema_crossover,sig_be,15,30,2.0,10,2.5,3.0,-0.043,207,false,0.000,1.0000,false
HBARUSDT,keltner_breakout,chan,15,15,3.0,10,1.5,3.0,2.039,171,false,0.000,1.0000,false
HBARUSDT,keltner_breakout,chan_ts,15,15,3.0,10,1.5,3.0,2.039,171,false,0.000,1.0000,false
HBARUSDT,keltner_breakout,sig_be,15,15,3.0,10,1.5,3.0,2.039,171,false,0.000,1.0000,false
HBARUSDT,supertrend,chan,14,14,3.0,10,2.0,3.0,0.263,144,false,0.000,1.0000,false
HBARUSDT,supertrend,chan_ts,14,14,3.0,10,2.0,3.0,0.263,144,false,0.000,1.0000,false
HBARUSDT,supertrend,sig_be,14,14,3.0,10,2.0,3.0,0.263,144,false,0.000,1.0000,false
HBARUSDT,tsmom,chan,50,15,0.3,21,2.5,3.0,5.604,486,false,0.000,1.0000,false
HBARUSDT,tsmom,chan_ts,50,15,0.3,21,2.5,3.0,5.604,486,false,0.000,1.0000,false
HBARUSDT,tsmom,sig_be,50,15,0.3,21,2.5,3.0,5.604,486,false,0.000,1.0000,false
HBARUSDT,rsi2,chan,3,10,15.0,21,2.5,3.0,4.096,297,false,0.000,1.0000,false
HBARUSDT,rsi2,chan_ts,3,10,15.0,21,2.5,3.0,4.096,297,false,0.000,1.0000,false
HBARUSDT,rsi2,sig_be,3,10,15.0,21,2.5,3.0,4.096,297,false,0.000,1.0000,false
HBARUSDT,rsi_bb_mr,chan,14,25,2.0,10,1.5,3.0,9.015,324,false,0.000,1.0000,false
HBARUSDT,rsi_bb_mr,chan_ts,14,25,2.0,10,1.5,3.0,9.015,324,false,0.000,1.0000,false
HBARUSDT,rsi_bb_mr,sig_be,14,25,2.0,10,1.5,3.0,9.015,324,false,0.000,1.0000,false
HYPEUSDT,donchian,chan,10,10,2.0,10,1.5,3.0,-10.090,63,false,0.000,1.0000,false
HYPEUSDT,donchian,chan_ts,10,10,2.0,10,1.5,3.0,-10.090,63,false,0.000,1.0000,false
HYPEUSDT,donchian,sig_be,10,10,2.0,10,1.5,3.0,-10.090,63,false,0.000,1.0000,false
HYPEUSDT,dual_momentum,chan,20,20,2.0,10,1.5,3.0,1.357,54,true,1.889,0.5060,false
HYPEUSDT,dual_momentum,chan_ts,20,20,2.0,10,1.5,3.0,1.357,54,true,1.889,0.5060,false
HYPEUSDT,dual_momentum,sig_be,20,20,2.0,10,1.5,3.0,1.357,54,true,1.889,0.5060,false
HYPEUSDT,ema_crossover,chan,15,20,2.0,21,2.5,3.0,1.517,207,false,0.000,1.0000,false
HYPEUSDT,ema_crossover,chan_ts,15,20,2.0,21,2.5,3.0,1.517,207,false,0.000,1.0000,false
HYPEUSDT,ema_crossover,sig_be,15,20,2.0,21,2.5,3.0,1.517,207,false,0.000,1.0000,false
HYPEUSDT,keltner_breakout,chan,10,10,1.5,10,1.5,3.0,-14.878,144,false,0.000,1.0000,false
HYPEUSDT,keltner_breakout,chan_ts,10,10,1.5,10,1.5,3.0,-14.878,144,false,0.000,1.0000,false
HYPEUSDT,keltner_breakout,sig_be,10,10,1.5,10,1.5,3.0,-14.878,144,false,0.000,1.0000,false
HYPEUSDT,supertrend,chan,7,7,3.5,21,2.5,3.0,0.973,144,false,0.000,1.0000,false
HYPEUSDT,supertrend,chan_ts,7,7,3.5,21,2.5,3.0,0.973,144,false,0.000,1.0000,false
HYPEUSDT,supertrend,sig_be,7,7,3.5,21,2.5,3.0,0.973,144,false,0.000,1.0000,false
HYPEUSDT,tsmom,chan,20,15,0.2,21,2.5,3.0,9.133,288,false,0.000,1.0000,false
HYPEUSDT,tsmom,chan_ts,20,15,0.2,21,2.5,3.0,9.133,288,false,0.000,1.0000,false
HYPEUSDT,tsmom,sig_be,20,15,0.2,21,2.5,3.0,9.133,288,false,0.000,1.0000,false
HYPEUSDT,rsi2,chan,2,10,15.0,10,1.5,3.0,0.501,225,false,0.000,1.0000,false
HYPEUSDT,rsi2,chan_ts,2,10,15.0,10,1.5,3.0,0.501,225,false,0.000,1.0000,false
HYPEUSDT,rsi2,sig_be,2,10,15.0,10,1.5,3.0,0.501,225,false,0.000,1.0000,false
HYPEUSDT,rsi_bb_mr,chan,10,25,2.5,21,2.5,3.0,16.128,324,false,0.000,1.0000,false
HYPEUSDT,rsi_bb_mr,chan_ts,10,25,2.5,21,2.5,3.0,16.128,324,false,0.000,1.0000,false
HYPEUSDT,rsi_bb_mr,sig_be,10,25,2.5,21,2.5,3.0,16.128,324,false,0.000,1.0000,false
INJUSDT,donchian,chan,40,40,2.0,21,2.5,3.0,-8.743,63,false,0.000,1.0000,false
INJUSDT,donchian,chan_ts,40,40,2.0,21,2.5,3.0,-8.743,63,false,0.000,1.0000,false
INJUSDT,donchian,sig_be,40,40,2.0,21,2.5,3.0,-8.743,63,false,0.000,1.0000,false
INJUSDT,dual_momentum,chan,10,10,2.0,10,1.5,3.0,0.077,54,true,0.000,1.0000,false
INJUSDT,dual_momentum,chan_ts,10,10,2.0,10,1.5,3.0,0.077,54,true,0.000,1.0000,false
INJUSDT,dual_momentum,sig_be,10,10,2.0,10,1.5,3.0,0.077,54,true,0.000,1.0000,false
INJUSDT,ema_crossover,chan,12,20,2.0,10,1.5,3.0,0.328,207,false,0.000,1.0000,false
INJUSDT,ema_crossover,chan_ts,12,20,2.0,10,1.5,3.0,0.328,207,false,0.000,1.0000,false
INJUSDT,ema_crossover,sig_be,12,20,2.0,10,1.5,3.0,0.328,207,false,0.000,1.0000,false
INJUSDT,keltner_breakout,chan,30,30,2.0,21,2.0,3.0,-3.640,171,false,0.000,1.0000,false
INJUSDT,keltner_breakout,chan_ts,30,30,2.0,21,2.0,3.0,-3.640,171,false,0.000,1.0000,false
INJUSDT,keltner_breakout,sig_be,30,30,2.0,21,2.0,3.0,-3.640,171,false,0.000,1.0000,false
INJUSDT,supertrend,chan,10,10,3.0,21,2.5,3.0,0.227,144,false,0.000,1.0000,false
INJUSDT,supertrend,chan_ts,10,10,3.0,21,2.5,3.0,0.227,144,false,0.000,1.0000,false
INJUSDT,supertrend,sig_be,10,10,3.0,21,2.5,3.0,0.227,144,false,0.000,1.0000,false
INJUSDT,tsmom,chan,20,30,0.3,10,1.5,3.0,7.918,468,false,0.000,1.0000,false
INJUSDT,tsmom,chan_ts,20,30,0.3,10,1.5,3.0,7.918,468,false,0.000,1.0000,false
INJUSDT,tsmom,sig_be,20,30,0.3,10,1.5,3.0,7.918,468,false,0.000,1.0000,false
INJUSDT,rsi2,chan,4,50,5.0,10,1.5,3.0,4.653,315,false,0.000,1.0000,false
INJUSDT,rsi2,chan_ts,4,50,5.0,10,1.5,3.0,4.653,315,false,0.000,1.0000,false
INJUSDT,rsi2,sig_be,4,50,5.0,10,1.5,3.0,4.653,315,false,0.000,1.0000,false
INJUSDT,rsi_bb_mr,chan,2,20,2.5,10,1.5,3.0,10.463,324,false,0.000,1.0000,false
INJUSDT,rsi_bb_mr,chan_ts,2,20,2.5,10,1.5,3.0,10.463,324,false,0.000,1.0000,false
INJUSDT,rsi_bb_mr,sig_be,2,20,2.5,10,1.5,3.0,10.463,324,false,0.000,1.0000,false
LDOUSDT,donchian,chan,15,15,2.0,10,1.5,3.0,-0.524,63,false,0.000,1.0000,false
LDOUSDT,donchian,chan_ts,15,15,2.0,10,1.5,3.0,-0.524,63,false,0.000,1.0000,false
LDOUSDT,donchian,sig_be,15,15,2.0,10,1.5,3.0,-0.524,63,false,0.000,1.0000,false
LDOUSDT,dual_momentum,chan,10,10,2.0,10,1.5,3.0,0.196,54,true,0.000,1.0000,false
LDOUSDT,dual_momentum,chan_ts,10,10,2.0,10,1.5,3.0,0.196,54,true,0.000,1.0000,false
LDOUSDT,dual_momentum,sig_be,10,10,2.0,10,1.5,3.0,0.196,54,true,0.000,1.0000,false
LDOUSDT,ema_crossover,chan,5,20,2.0,10,1.5,3.0,-0.779,207,false,0.000,1.0000,false
LDOUSDT,ema_crossover,chan_ts,5,20,2.0,10,1.5,3.0,-0.779,207,false,0.000,1.0000,false
LDOUSDT,ema_crossover,sig_be,5,20,2.0,10,1.5,3.0,-0.779,207,false,0.000,1.0000,false
LDOUSDT,keltner_breakout,chan,30,30,1.5,21,2.5,3.0,-14.898,171,false,0.000,1.0000,false
LDOUSDT,keltner_breakout,chan_ts,30,30,1.5,21,2.5,3.0,-14.898,171,false,0.000,1.0000,false
LDOUSDT,keltner_breakout,sig_be,30,30,1.5,21,2.5,3.0,-14.898,171,false,0.000,1.0000,false
LDOUSDT,supertrend,chan,7,7,3.5,10,1.5,3.0,0.267,144,false,0.000,1.0000,false
LDOUSDT,supertrend,chan_ts,7,7,3.5,10,1.5,3.0,0.267,144,false,0.000,1.0000,false
LDOUSDT,supertrend,sig_be,7,7,3.5,10,1.5,3.0,0.267,144,false,0.000,1.0000,false
LDOUSDT,tsmom,chan,30,15,0.3,10,1.5,3.0,8.820,468,false,0.000,1.0000,false
LDOUSDT,tsmom,chan_ts,30,15,0.3,10,1.5,3.0,8.820,468,false,0.000,1.0000,false
LDOUSDT,tsmom,sig_be,30,15,0.3,10,1.5,3.0,8.820,468,false,0.000,1.0000,false
LDOUSDT,rsi2,chan,2,10,5.0,10,2.0,3.0,7.281,306,false,0.000,1.0000,false
LDOUSDT,rsi2,chan_ts,2,10,5.0,10,2.0,3.0,7.281,306,false,0.000,1.0000,false
LDOUSDT,rsi2,sig_be,2,10,5.0,10,2.0,3.0,7.281,306,false,0.000,1.0000,false
LDOUSDT,rsi_bb_mr,chan,14,20,2.5,10,1.5,3.0,15.090,324,true,6.305,0.4990,false
LDOUSDT,rsi_bb_mr,chan_ts,14,20,2.5,10,1.5,3.0,15.090,324,true,6.305,0.4990,false
LDOUSDT,rsi_bb_mr,sig_be,14,20,2.5,10,1.5,3.0,15.090,324,true,6.305,0.4990,false
LINKUSDT,donchian,chan,15,15,2.0,10,1.5,3.0,-4.400,63,false,0.000,1.0000,false
LINKUSDT,donchian,chan_ts,15,15,2.0,10,1.5,3.0,-4.400,63,false,0.000,1.0000,false
LINKUSDT,donchian,sig_be,15,15,2.0,10,1.5,3.0,-4.400,63,false,0.000,1.0000,false
LINKUSDT,dual_momentum,chan,50,50,2.0,21,2.5,3.0,1.658,54,true,-1.816,0.5200,false
LINKUSDT,dual_momentum,chan_ts,50,50,2.0,21,2.5,3.0,1.658,54,true,-1.816,0.5200,false
LINKUSDT,dual_momentum,sig_be,50,50,2.0,21,2.5,3.0,1.658,54,true,-1.816,0.5200,false
LINKUSDT,ema_crossover,chan,15,50,2.0,21,2.5,3.0,-0.172,207,false,0.000,1.0000,false
LINKUSDT,ema_crossover,chan_ts,15,50,2.0,21,2.5,3.0,-0.172,207,false,0.000,1.0000,false
LINKUSDT,ema_crossover,sig_be,15,50,2.0,21,2.5,3.0,-0.172,207,false,0.000,1.0000,false
LINKUSDT,keltner_breakout,chan,10,10,2.0,10,1.5,3.0,-3.798,171,false,0.000,1.0000,false
LINKUSDT,keltner_breakout,chan_ts,10,10,2.0,10,1.5,3.0,-3.798,171,false,0.000,1.0000,false
LINKUSDT,keltner_breakout,sig_be,10,10,2.0,10,1.5,3.0,-3.798,171,false,0.000,1.0000,false
LINKUSDT,supertrend,chan,10,10,3.5,10,2.0,3.0,1.773,144,false,0.000,1.0000,false
LINKUSDT,supertrend,chan_ts,10,10,3.5,10,2.0,3.0,1.773,144,false,0.000,1.0000,false
LINKUSDT,supertrend,sig_be,10,10,3.5,10,2.0,3.0,1.773,144,false,0.000,1.0000,false
LINKUSDT,tsmom,chan,30,15,0.1,21,2.5,3.0,3.483,486,false,0.000,1.0000,false
LINKUSDT,tsmom,chan_ts,30,15,0.1,21,2.5,3.0,3.483,486,false,0.000,1.0000,false
LINKUSDT,tsmom,sig_be,30,15,0.1,21,2.5,3.0,3.483,486,false,0.000,1.0000,false
LINKUSDT,rsi2,chan,3,10,15.0,10,2.0,3.0,11.775,297,false,0.000,1.0000,false
LINKUSDT,rsi2,chan_ts,3,10,15.0,10,2.0,3.0,11.775,297,false,0.000,1.0000,false
LINKUSDT,rsi2,sig_be,3,10,15.0,10,2.0,3.0,11.775,297,false,0.000,1.0000,false
LINKUSDT,rsi_bb_mr,chan,14,15,1.5,14,1.5,3.0,9.825,324,false,0.000,1.0000,false
LINKUSDT,rsi_bb_mr,chan_ts,14,15,1.5,14,1.5,3.0,9.825,324,false,0.000,1.0000,false
LINKUSDT,rsi_bb_mr,sig_be,14,15,1.5,14,1.5,3.0,9.825,324,false,0.000,1.0000,false
LTCUSDT,donchian,chan,10,10,2.0,10,1.5,3.0,-6.509,63,false,0.000,1.0000,false
LTCUSDT,donchian,chan_ts,10,10,2.0,10,1.5,3.0,-6.509,63,false,0.000,1.0000,false
LTCUSDT,donchian,sig_be,10,10,2.0,10,1.5,3.0,-6.509,63,false,0.000,1.0000,false
LTCUSDT,dual_momentum,chan,15,15,2.0,10,1.5,3.0,0.497,54,true,0.285,0.4970,false
LTCUSDT,dual_momentum,chan_ts,15,15,2.0,10,1.5,3.0,0.497,54,true,0.285,0.4970,false
LTCUSDT,dual_momentum,sig_be,15,15,2.0,10,1.5,3.0,0.497,54,true,0.285,0.4970,false
LTCUSDT,ema_crossover,chan,5,20,2.0,10,1.5,3.0,-0.706,207,false,0.000,1.0000,false
LTCUSDT,ema_crossover,chan_ts,5,20,2.0,10,1.5,3.0,-0.706,207,false,0.000,1.0000,false
LTCUSDT,ema_crossover,sig_be,5,20,2.0,10,1.5,3.0,-0.706,207,false,0.000,1.0000,false
LTCUSDT,keltner_breakout,chan,25,25,1.5,21,2.0,3.0,-8.230,171,false,0.000,1.0000,false
LTCUSDT,keltner_breakout,chan_ts,25,25,1.5,21,2.0,3.0,-8.230,171,false,0.000,1.0000,false
LTCUSDT,keltner_breakout,sig_be,25,25,1.5,21,2.0,3.0,-8.230,171,false,0.000,1.0000,false
LTCUSDT,supertrend,chan,7,7,3.5,21,2.5,3.0,1.656,144,false,0.000,1.0000,false
